"","line","content"
"97",97,"                                                                    "
"98",98,"               PAUL driving confidently, carefully. Now he reaches out, "
"99",99,"               ejects the tape, expertly turns it over, pushes it in and, "
"100",100,"               as the MUSIC continues, he hums along with it."
"101",101,"                                                                    "
"102",102,"               THE SKY. Only you can't see it."
"103",103,"               There's nothing to see  but the unending snow, nothing to "
"104",104,"               hear but the wind which keeps getting wilder."
"105",105,"                                                                    "
"106",106,"               THE ROAD. Inches of snow on the ground now. This is desolate "
"107",107,"               and dangerous."
"108",108,"                                                                    "
"109",109,"               PAUL, driving."
"110",110,"                                                                    "
"111",111,"               THE SNOW. Worse."
"112",112,"                                                                    "
"113",113,"               THE ROAD, curving sharply, drop ping. A sign reads: \""Curved "
"114",114,"               Road, Next 13 Miles.\"""
"115",115,"                                                                    "
"116",116,"               THE MUSTANG, coming into view, hitting the curve--no problem--"
"117",117,"               no problem at all--and then suddenly, there is a very serious "
"118",118,"               problem and as the car skids out of control--"
"119",119,"                                                                    "
"120",120,"               PAUL, doing his best, fighting the conditions and just as it "
"121",121,"               looks like he's got things going his way--"
"122",122,"                                                                    "
"123",123,"               THE ROAD, swerving down and"
"124",124,"                                                                    "
"125",125,"               THE MUSTANG, all traction gone and"
"126",126,"                                                                    "
"127",127,"               PAUL, helpless and"
"128",128,"                                                                    "
"129",129,"               THE MUSTANG, skidding, skidding and"
"130",130,"                                                                    "
"131",131,"               THE ROAD as it drops more steeply away and the wind whips "
"132",132,"               the snow across and"
"133",133,"                                                                    "
"134",134,"               THE MUSTANG starting to spin and"
"135",135,"                                                                    "
"136",136,"               THE MOUNTAINSIDE as the car skids off the road, careens down, "
"137",137,"               slams into a tree, bounces off, flips, lands upside down, "
"138",138,"               skids, stops finally, dead."
"139",139,"               HOLD ON THE CAR A MOMENT"
"140",140,"               There is still the sound of the WIND, and there is still the "
"141",141,"               music coming from the tape, perhaps the only part of the car "
"142",142,"               left undamaged. Nothing moves inside. There is only the WIND "
"143",143,"               and the TAPE. The wind gets louder."
"144",144,"                                                                    "
"145",145,"               THE WRECK looked at from a distance. The MUSIC sounds are "
"146",146,"               only faintly heard."
"147",147,"                                                                    "
"148",148,"               THE AREA WHERE THE WRECK IS--AS SEEN FROM THE ROAD. The car "
"149",149,"               is barely visible as the snow begins to cover it."
"150",150,"                                                                    "
"151",151,"               THE WRECK from outside, and we're close to it now, with the "
"152",152,"               snow coming down ever harder--already bits of the car are "
"153",153,"               covered in white."
"154",154,"               CAMERA MOVES IN TO"
"155",155,"               PAUL. He's inside and doing his best to fight is, but his "
"156",156,"               consciousness is going. He tries to keep his eyes open but "
"157",157,"               they're slits."
"158",158,"               Slowly, he manages to reach out with his left arm for his "
"159",159,"               briefcase--"
"160",160,"               --and he clutches it to his battered body. The MUSIC continues "
"161",161,"               on."
"162",162,"               But PAUL is far from listening. His eyes flutter, flutter "
"163",163,"               again. Now they're starting to close."
"164",164,"               The man is dying."
"165",165,"               Motionless, he still clutches the battered briefcase."
"166",166,"               HOLD ON THE CASE. Then--"
"167",167,"                                                               DISSOLVE TO:"
"168",168,"               The BRIEFCASE in Paul's hands as he sits at a desk."
"169",169,"                                     SINDELL (O.S.)"
"170",170,"                         What's that?"
"171",171,"               PULL BACK TO REVEAL"
"172",172,"               We are in New York City in the office of Paul's literary "
"173",173,"               agent, MARCIA SINDELL. The walls of the large room are "
"174",174,"               absolutely crammed with book and movie posters, in English "
"175",175,"               and all other kinds of other languages, all of them featuring "
"176",176,"               the character of MISERY CHASTAIN, a perfectly beautiful woman. "
"177",177,"               Misery's Challenge, Misery's Triumph--eight of them. All "
"178",178,"               written by Paul Sheldon."
"179",179,"                                                                    "
"180",180,"               PAUL, lifting up the battered briefcase--maybe when new it "
"181",181,"               cost two bucks, but he treats it like gold."
"182",182,"                                     PAUL"
"183",183,"                         An old friend. I was rummaging through "
"184",184,"                         a closet and it was just sitting "
"185",185,"                         there. Like it was waiting for me."
"186",186,"                                                                    "
"187",187,"                                     SINDELL"
"188",188,"                              (searching for a "
"189",189,"                              compliment)"
"190",190,"                         It's... it's nice, Paul. It's got... "
"191",191,"                         character."
"192",192,"                                                                    "
"193",193,"               THE TWO OF THEM"
"194",194,"                                     PAUL"
"195",195,"                         When I wrote my first book, I used "
"196",196,"                         to carry it around in this while I "
"197",197,"                         was looking for a publisher. That "
"198",198,"                         was a good book, Marcia. I was a "
"199",199,"                         writer then."
"200",200,"                                     SINDELL"
"201",201,"                         You're still a writer."
"202",202,"                                     PAUL"
"203",203,"                         I haven't been a writer since I got"
"204",204,"                         into the Misery business--"
"205",205,"                                     SINDELL"
"206",206,"                              (holding up the cover "
"207",207,"                              art of MISERY'S CHILD)"
"208",208,"                         Not a bad business. This thing would "
"209",209,"                         still be growing, too. The first "
"210",210,"                         printing order on Misery's Child was"
"211",211,"                         the most ever--over a million."
"212",212,"                                     PAUL"
"213",213,"                         Marcia, please."
"214",214,"                                     SINDELL"
"215",215,"                         No, no. Misery Chastain put braces "
"216",216,"                         on your daughter's teeth and is "
"217",217,"                         putting her through college, bought "
"218",218,"                         you two houses and floor seats to "
"219",219,"                         the Knick games and what thanks does "
"220",220,"                         she get? You go and kill her."
"221",221,"                                     PAUL"
"222",222,"                         Marcia, you know I started \""Misery\"" "
"223",223,"                         on a lark. Do I look like a guy who "
"224",224,"                         writes romance novels? Do I sound "
"225",225,"                         like Danielle Steel? It was a one-"
"226",226,"                         time shot and we got lucky. I never "
"227",227,"                         meant it to become my life. And if I "
"228",228,"                         hadn't gotten rid of her now, I'd "
"229",229,"                         have ended up writing her forever."
"230",230,"                              (touches his briefcase)"
"231",231,"                         For the first time in fifteen years, "
"232",232,"                         I think I'm really onto something "
"233",233,"                         here."
"234",234,"                                     SINDELL"
"235",235,"                         I'm glad to hear that, Paul, I really "
"236",236,"                         am. But you have to know--when your "
"237",237,"                         fans find out that you killed off "
"238",238,"                         their favorite heroine, they're not "
"239",239,"                         going to say, \""Ooh, good, Paul Sheldon "
"240",240,"                         can finally write what we've always "
"241",241,"                         wanted: An esoteric, semi-"
"242",242,"                         autobiographical character study."
"243",243,"                                     PAUL"
"244",244,"                              (passionately)"
"245",245,"                         Marcia, why are you doing this to "
"246",246,"                         me? Don't you know I'm scared enough? "
"247",247,"                         Don't you think I remember how nobody "
"248",248,"                         gave a shit about my first books? "
"249",249,"                         You think I'm dying to go back to "
"250",250,"                         shouting in the wilderness?"
"251",251,"                              (beat)"
"252",252,"                         I'm doing this because I have to."
"253",253,"                              (Marcia is stopped)"
"254",254,"                         Now, I'm leaving for Colorado to try "
"255",255,"                         to finish this and I want your good "
"256",256,"                         thoughts--because if I can make it "
"257",257,"                         work ..."
"258",258,"                              (beat)"
"259",259,"                         I might just have something that I "
"260",260,"                         want on my tombstone."
"261",261,"               On the word \""tombstone\"""
"262",262,"                                                                    "
"263",263,"               PAUL'S TOMBSTONE--the upside down car with the blizzard coming "
"264",264,"               gale-force and his motionless body trapped inside the car."
"265",265,"               The WIND screams. PAUL'S EYES flutter, then close."
"266",266,"               Hold"
"267",267,"               Keep holding as--"
"268",268,"               Suddenly there's a new sound as a crowbar SCRATCHES at the "
"269",269,"               door--"
"270",270,"               -- nd now the door is ripped open as we"
"271",271,"               PULL BACK TO REVEAL"
"272",272,"               A BUNDLED-UP FIGURE gently beginning to pull PAUL and the "
"273",273,"               case from the car. For a moment, it's hard to tell if it's a "
"274",274,"               man or woman--"
"275",275,"               --not to let the cat out of the bag or anything, but it is, "
"276",276,"               very much, a woman. Her name is ANNIE WILKES and she is close "
"277",277,"               to Paul's age. She is in many ways a remarkable creature. "
"278",278,"               Strong, self-sufficient, passionate in her likes and dislikes, "
"279",279,"               loves and hates."
"280",280,"                                                                    "
"281",281,"               PAUL AND ANNIE as she cradles him in her arms. Once he's "
"282",282,"               clear of the car, she lays him carefully in the snow"
"283",283,"                                                                    "
"284",284,"               PAUL AND ANNIE: CLOSE UP. She slowly brings her mouth down "
"285",285,"               close to his. Then their lips touch as she forces air inside "
"286",286,"               him."
"287",287,"                                     ANNIE"
"288",288,"                              (Their lips touch "
"289",289,"                              again. Then--)"
"290",290,"                         You hear me--Breathe! I said "
"291",291,"                         breathe!!!"
"292",292,"                                                                    "
"293",293,"               PAUL, as he starts to breathe--"
"294",294,"               --in a moment his eyes suddenly open wide, but he's in shock, "
"295",295,"               the eyes see nothing--"
"296",296,"                                                                    "
"297",297,"               ANNIE--the moment she sees him come to life, she goes into "
"298",298,"               action, lifting PAUL in a fireman's carry, starting the "
"299",299,"               difficult climb back up the steep hill."
"300",300,"               As she moves away, she and Paul are obliterated by the white "
"301",301,"               falling snow."
"302",302,"                                                               DISSOLVE TO:"
"303",303,"               THE WHITE OF WHAT SEEMS LIKE A HOSPITAL. Everything is bled "
"304",304,"               of color. It's all vague--"
"305",305,"               --we are looking at this from Paul's blurred vision."
"306",306,"               And throughout this next sequence, there are these SOUNDS, "
"307",307,"               words really, but they make no sense."
"308",308,"               \""...no... worry..."
"309",309,"               ...be... fine..."
"310",310,"               ...good care... you..."
"311",311,"               ...I'm your number one fan...\"""
"312",312,"               The first thing we see during this is something all white. "
"313",313,"               It takes a moment before we realize it's a ceiling."
"314",314,"               Now, a white wall."
"315",315,"               An I.V. bottle is next, the medicine dripping down a tube "
"316",316,"               into PAUL'S LEFT ARM. The other arm is bandaged and in a "
"317",317,"               sling."
"318",318,"               ANNIE is standing beside the bed. She wears off-white and "
"319",319,"               seems very much like a nurse. A good nurse. She has pills in "
"320",320,"               her hands."
"321",321,"                                                                    "
"322",322,"               PAUL. Motionless, dead pale. He has a little beard now. Eyes "
"323",323,"               barely open, he's shaking with fever."
"324",324,"                                     PAUL"
"325",325,"                              (hardly able to whisper)"
"326",326,"                         ...where... am I...?"
"327",327,"               ANNIE is quickly by his side."
"328",328,"                                     ANNIE"
"329",329,"                              (so gently)"
"330",330,"                         Shhh... we're just outside Silver "
"331",331,"                         Creek."
"332",332,"                                     PAUL"
"333",333,"                         How long...?"
"334",334,"                                     ANNIE"
"335",335,"                         You've been here two days. You're "
"336",336,"                         gonna be okay."
"337",337,"                              (relieved)"
"338",338,"                         My name is Annie Wilkes and I'm--"
"339",339,"                                     PAUL"
"340",340,"                         --my number one fan."
"341",341,"               And now the gibberish words make sense."
"342",342,"                                     ANNIE"
"343",343,"                         That's right. I'm also a nurse. Here."
"344",344,"                              (Now, as she brings "
"345",345,"                              the pills close)"
"346",346,"                         Take these."
"347",347,"               She helps him to swallow, as Paul's eyes close."
"348",348,"                                                               DISSOLVE TO:"
"349",349,"               AN EXTERIOR OF THE PLACE. It's a farmhouse--we 're in a "
"350",350,"               desolate area with mountains in the background."
"351",351,"               THE HOUSE is set on a knoll so that Paul's room, although on "
"352",352,"               the first floor, is ten feet off the ground."
"353",353,"                                                                    "
"354",354,"               PAUL, in the room. He's not on the I.V. anymore. His fever "
"355",355,"               has broken. Annie enters, pills in her hand."
"356",356,"                                     ANNIE"
"357",357,"                         Here."
"358",358,"                                     PAUL"
"359",359,"                         What are they...?"
"360",360,"                                     ANNIE"
"361",361,"                         They're called Novril--they're for "
"362",362,"                         your pain."
"363",363,"                              (helps him take them)"
"364",364,"               ANNIE applies a cool rag to his forehead."
"365",365,"                                     PAUL"
"366",366,"                         Shouldn't I be in a hospital?"
"367",367,"                                     ANNIE"
"368",368,"                         The  blizzard was too strong. I "
"369",369,"                         couldn't risk trying to get you there. "
"370",370,"                         I tried calling, but the phone lines "
"371",371,"                         are down."
"372",372,"               PAUL tries to test his left arm."
"373",373,"                                     ANNIE"
"374",374,"                              (Gently, her fingers "
"375",375,"                              go to his eyelids, "
"376",376,"                              close them)"
"377",377,"                         Now you mustn't tire yourself. You've "
"378",378,"                         got to rest, you almost died."
"379",379,"                                                                    "
"380",380,"               ANNIE: CLOSE UP. Sometimes her face shows the most remarkable "
"381",381,"               compassion. It does now."
"382",382,"               HOLD ON IT briefly."
"383",383,"                                                               DISSOLVE TO:"
"384",384,"               CLOSE UP ON PILLS IN ANNIE'S HAND"
"385",385,"                                     ANNIE (O.S.)"
"386",386,"                         Open wide."
"387",387,"                                                                    "
"388",388,"               PAUL'S ROOM"
"389",389,"               He lies in bed. His fever is gone, but he's terribly weak."
"390",390,"                                                                    "
"391",391,"               ANNIE. As she lays the pills on PAUL'S TONGUE, she gives him "
"392",392,"               a glass of water from the nearby bed table."
"393",393,"                                                                    "
"394",394,"               PAUL, swallowing eagerly."
"395",395,"                                                                    "
"396",396,"               ANNIE, watching him, sympathetically."
"397",397,"                                     ANNIE"
"398",398,"                         Your legs just sing grand opera when "
"399",399,"                         you move, don't they?"
"400",400,"                              (Paul says nothing, "
"401",401,"                              but his pain is clear)"
"402",402,"                         It's not going to hurt forever, Paul, "
"403",403,"                         I promise you."
"404",404,"                                     PAUL"
"405",405,"                         Will I be able to walk?"
"406",406,"                                     ANNIE"
"407",407,"                         Of course you will. And your arm "
"408",408,"                         will be fine, too. Your shoulder was "
"409",409,"                         dislocated pretty badly, but I finally "
"410",410,"                         popped it back in there."
"411",411,"                              (proudly)"
"412",412,"                         But what I'm most proud of is the "
"413",413,"                         work I did on those legs. Considering "
"414",414,"                         what I had around the house, I don't "
"415",415,"                         think there's a doctor who could "
"416",416,"                         have done any better."
"417",417,"               And now suddenly she flicks off the blankets, uncovering his "
"418",418,"               body."
"419",419,"                                                                    "
"420",420,"               PAUL, staring, stunned at the bottom half of his body as we"
"421",421,"                                                                    "
"422",422,"               PAUL'S LEGS. From the knees down he resembles an Egyptian "
"423",423,"               mummy--she's splinted them with slim steel rods that look "
"424",424,"               like the hacksawed remains of aluminum crutches and there's "
"425",425,"               taping circling around."
"426",426,"               From the kness up they're all swollen and throbbing and "
"427",427,"               horribly bruised and discolored."
"428",428,"                                                                    "
"429",429,"               PAUL, lying back, stunned with disbelief."
"430",430,"                                     ANNIE"
"431",431,"                         It's not nearly as bad as it looks. "
"432",432,"                         You have a compound fracture of the "
"433",433,"                         tibia in both legs, and the fibula "
"434",434,"                         in the left leg is fractured too. I "
"435",435,"                         could hear the bones moving, so it's "
"436",436,"                         best for your legs to remain immobile. "
"437",437,"                         And as soon as the roads open, I'll "
"438",438,"                         take you to a hospital."
"439",439,"                                                                    "
"440",440,"               ANNIE: CLOSE UP"
"441",441,"                                     ANNIE"
"442",442,"                         In the meantime, you've got a lot of "
"443",443,"                         recovering to do, and I consider it "
"444",444,"                         an honor that you'll do it in my "
"445",445,"                         home."
"446",446,"               HOLD on her ecstatic face."
"447",447,"               Then--"
"448",448,"                                                                    "
"449",449,"               MISERY'S PERFECT FACE. We're back in SINDELL's office in New "
"450",450,"               York. The office looks just the same, posters and manuscripts "
"451",451,"               all over. But she doesn't."
"452",452,"               She holds the phone and she is fidgety, insecure."
"453",453,"                                     SINDELL"
"454",454,"                         This is Marcia Sindell calling from "
"455",455,"                         New York City. I'd like to speak to "
"456",456,"                         the Silver Creek Chief of Police or "
"457",457,"                         the Sheriff."
"458",458,"                                     MALE VOICE (O.S.)"
"459",459,"                         Which one do you want?"
"460",460,"                                     SINDELL"
"461",461,"                         Whichever one's not busy."
"462",462,"                                                                    "
"463",463,"               SMALL OFFICE IN SILVER CREEK"
"464",464,"               ...with a view of the mountains."
"465",465,"               A MARVELOUS LOOKING MAN sits at a desk, by himself, holding "
"466",466,"               the phone. In his sixties, he's still as bright, fast and "
"467",467,"               sassy as he was half-a-lifetime ago. Never mind what his "
"468",468,"               name is, everyone calls him BUSTER."
"469",469,"                                     BUSTER"
"470",470,"                         I'm pretty sure they 're both not "
"471",471,"                         busy, Ms. Sindell, since they're "
"472",472,"                         both me. I also happen to be President "
"473",473,"                         of the Policeman's Benefit "
"474",474,"                         Association, Chairman of the "
"475",475,"                         Patrolman's Retirement Fund, and if "
"476",476,"                         you need a good fishing guide, you "
"477",477,"                         could do a lot worse; call me Buster, "
"478",478,"                         everybody does, what can I do for "
"479",479,"                         you?"
"480",480,"                                                                    "
"481",481,"               SINDELL in her office. She pushes the speakerphone, gets up, "
"482",482,"               paces; she's very hesitant when she speaks about Paul. Almost "
"483",483,"               embarrassed--"
"484",484,"                                     SINDELL"
"485",485,"                         I'm a literary agent, and I feel "
"486",486,"                         like a fool calling you, but I think "
"487",487,"                         one of my clients, Paul Sheldon, "
"488",488,"                         might be in some kind of trouble."
"489",489,"                                     BUSTER"
"490",490,"                         Paul Sheldon? You mean Paul Sheldon "
"491",491,"                         the writer?"
"492",492,"                                     SINDELL"
"493",493,"                         Yes."
"494",494,"                                     BUSTER"
"495",495,"                         He's your client, huh?"
"496",496,"                                     SINDELL"
"497",497,"                         Yes, he is."
"498",498,"                                                                    "
"499",499,"               BUSTER'S OFFICE"
"500",500,"               He rolls a penny across the back of one hand--he's very good "
"501",501,"               at it, doesn't even look while he does it."
"502",502,"                                     BUSTER"
"503",503,"                         People sure like those Misery books."
"504",504,"                                     SINDELL"
"505",505,"                         I'm sure you know Paul's been going "
"506",506,"                         to the Silver Creek Lodge for years "
"507",507,"                         to finish his books."
"508",508,"                                     BUSTER"
"509",509,"                         Yeah, I understand he's been up here "
"510",510,"                         the last six weeks."
"511",511,"                                     SINDELL"
"512",512,"                         Not quite. I just called, and they "
"513",513,"                         said he checked out five days ago. "
"514",514,"                         Isn't that a little strange?"
"515",515,"                                     BUSTER"
"516",516,"                         I don't know. Does he always phone "
"517",517,"                         you when he checks out of hotels?"
"518",518,"                                                                    "
"519",519,"               SINDELL, really embarrassed now."
"520",520,"                                     SINDELL"
"521",521,"                         No, no, of course not. It's just "
"522",522,"                         that his daughter hasn't heard from "
"523",523,"                         him, and when he's got a book coming "
"524",524,"                         out, he usually keeps in touch. So "
"525",525,"                         when there was no word from him..."
"526",526,"                                     BUSTER"
"527",527,"                         You think he might be missing?"
"528",528,"                                     SINDELL"
"529",529,"                              (shakes her head)"
"530",530,"                         I hate that I made this call--tell "
"531",531,"                         me I'm being silly."
"532",532,"                                                                    "
"533",533,"               BUSTER. He nods as a WOMAN enters, carrying lunch. It's his "
"534",534,"               wife, VIRGINIA. She begins putting the food down on a table "
"535",535,"               for the both of them."
"536",536,"                                     BUSTER"
"537",537,"                         Just a little over-protective, maybe."
"538",538,"                              (beat)"
"539",539,"                         Tell you what--nothing's been reported "
"540",540,"                         out here--"
"541",541,"                              (he puts Paul Sheldon's "
"542",542,"                              name with a ? on a 3 "
"543",543,"                              x 5 CARD)"
"544",544,"                         --but I'll put his name through our "
"545",545,"                         system."
"546",546,"                              (he tacks the card to "
"547",547,"                              a bulletin board)"
"548",548,"                         And if anything turns up, I'll call "
"549",549,"                         you right away."
"550",550,"                                                                    "
"551",551,"               SINDELL. She smiles, a genuine sense of relief."
"552",552,"                                     SINDELL"
"553",553,"                         I appreciate that. Thanks a lot."
"554",554,"                                                                    "
"555",555,"               BUSTER"
"556",556,"                                     BUSTER"
"557",557,"                         G'bye, Ms. Sindell."
"558",558,"               As he hangs up--"
"559",559,"                                     VIRGINIA"
"560",560,"                         We actually got a phone call. Busy "
"561",561,"                         morning."
"562",562,"                                     BUSTER"
"563",563,"                              (smiles)"
"564",564,"                         Work, work, work."
"565",565,"                              (gives her a hug)"
"566",566,"                         Virginia? When was that blizzard?"
"567",567,"                                     VIRGINIA"
"568",568,"                         Four or five days ago. Why?"
"569",569,"                                                                    "
"570",570,"               BUSTER. The penny flies across the back of his hand. He "
"571",571,"               doesn't look at it, stares instead out the window at the "
"572",572,"               mountains."
"573",573,"                                     BUSTER"
"574",574,"                              (a beat)"
"575",575,"                         ...no reason..."
"576",576,"               HOLD ON BUSTER for a moment."
"577",577,"                                                                    "
"578",578,"               PAUL'S ROOM"
"579",579,"                                     PAUL'S VOICE"
"580",580,"                              (soft)"
"581",581,"                         I guess it was kind of a miracle... "
"582",582,"                         you finding me..."
"583",583,"               ANNIE's soft, sweet laughter is heard. She stands over him, "
"584",584,"               finishing shaving him with a very sharp straight razor. She "
"585",585,"               wears what we will come to know as her regular costume--plain "
"586",586,"               wool skirts, grey cardigan sweaters."
"587",587,"                                     ANNIE"
"588",588,"                         No, it wasn't a miracle at all... in "
"589",589,"                         a way, I was following you."
"590",590,"                                     PAUL"
"591",591,"                         Following me?"
"592",592,"               ANNIE concentrates on shaving him with great care; she has "
"593",593,"               wonderful, strong hands."
"594",594,"                                     ANNIE"
"595",595,"                              (explaining, normally)"
"596",596,"                         Well, it wasn't any secret to me "
"597",597,"                         that you were staying at the Silver "
"598",598,"                         Creek, seeing as how I'm your number-"
"599",599,"                         one fan and all. Some nights I'd "
"600",600,"                         just tool on down there, sit outside "
"601",601,"                         and look up at the light in your "
"602",602,"                         cabin--"
"603",603,"                              (gently moves his "
"604",604,"                              head back, exposing "
"605",605,"                              his neck; this next "
"606",606,"                              is said with total "
"607",607,"                              sincerity, almost "
"608",608,"                              awe)"
"609",609,"                         and I'd try to imagine what was going "
"610",610,"                         on in the room of the world's greatest "
"611",611,"                         writer."
"612",612,"                                     PAUL"
"613",613,"                         Say that last part again, I didn't "
"614",614,"                         quite hear--"
"615",615,"                                     ANNIE"
"616",616,"                              (smiles)"
"617",617,"                         Don't move now--wouldn't want to "
"618",618,"                         hurt this neck--"
"619",619,"                              (shaving away)"
"620",620,"                         Well, the other afternoon I was on "
"621",621,"                         my way home, and there you were, "
"622",622,"                         leaving the Lodge, and I wondered "
"623",623,"                         why a literary genius would go for a "
"624",624,"                         drive when there was a big storm "
"625",625,"                         coming."
"626",626,"                                     PAUL"
"627",627,"                         I didn't know it was going to be a "
"628",628,"                         big storm."
"629",629,"                                     ANNIE"
"630",630,"                         Lucky for you, I did."
"631",631,"                              (pauses)"
"632",632,"                         Lucky for me too. Because now you're "
"633",633,"                         alive and you can write more books. "
"634",634,"                         Oh, Paul, I've read everything of "
"635",635,"                         Yours, but the Misery novels..."
"636",636,"                                                                    "
"637",637,"               ANNIE: CLOSE UP"
"638",638,"                                     ANNIE"
"639",639,"                         I know them all by heart, Paul, all "
"640",640,"                         eight of them. I love them so."
"641",641,"                                                                    "
"642",642,"               PAUL, looking at her. There's something terribly touching "
"643",643,"               about her now."
"644",644,"                                     PAUL"
"645",645,"                         You're very kind..."
"646",646,"                                     ANNIE"
"647",647,"                         And you're very brilliant, and you "
"648",648,"                         must be a good man, or you could "
"649",649,"                         never have created such a wondrous, "
"650",650,"                         loving creature as Misery Chastain."
"651",651,"                              (runs her fingers "
"652",652,"                              over his cheek)"
"653",653,"                         Like a baby."
"654",654,"                              (smiles)"
"655",655,"                         All done."
"656",656,"                              (starts to dab away "
"657",657,"                              the last bits of "
"658",658,"                              soap)"
"659",659,"               ANNIE starts cleaning up."
"660",660,"                                     PAUL"
"661",661,"                         When do you think the phone lines'll "
"662",662,"                         be back up? I have to call my "
"663",663,"                         daughter, and I should call New York "
"664",664,"                         and let my agent know I'm breathing."
