"","line","content"
"132",132,"               jogs by, in matching sweats, following a p.e. coach."
"133",133,"                                     CRAWFORD"
"134",134,"                         We're trying to interview all of the "
"135",135,"                         serial killers now in custody, for a "
"136",136,"                         psychobehavioral profile. Could be a "
"137",137,"                         big help in unsolved cases. Most of "
"138",138,"                         them have been happy to talk to us. "
"139",139,"                         They have a compulsion to boast, "
"140",140,"                         these people... Do you spook easily, "
"141",141,"                         Starling?"
"142",142,"                                     CLARICE"
"143",143,"                         Not yet."
"144",144,"                                     CRAWFORD"
"145",145,"                         You see, the one we want most refuses "
"146",146,"                         to cooperate. I want you to go after "
"147",147,"                         him again today, in the asylum."
"148",148,"                                     CLARICE"
"149",149,"                         Who's the subject?"
"150",150,"                                     CRAWFORD"
"151",151,"                         The psychiatrist - Dr. Hannibal "
"152",152,"                         Lecter."
"153",153,"               Clarice stops walking, goes very still. A beat."
"154",154,"                                     CLARICE"
"155",155,"                         The cannibal..."
"156",156,"               Crawford doesn't respond, except to study her face."
"157",157,"                                     CLARICE"
"158",158,"                         Yes, well... Okay, right. I'm glad "
"159",159,"                         for the chance, sir, but - why me?"
"160",160,"                                     CRAWFORD"
"161",161,"                         You're qualified and available. And "
"162",162,"                         frankly, I can't spare a real agent "
"163",163,"                         right now."
"164",164,"               He walks on again, at a faster clip. She hurried to keep up."
"165",165,"                                     CRAWFORD"
"166",166,"                         I don't expect him to talk to you, "
"167",167,"                         but I have to be able to say we "
"168",168,"                         tried... Lecter was a brilliant "
"169",169,"                         psychiatrist, and he knows all the "
"170",170,"                         dodges."
"171",171,"                              (hands her the manila "
"172",172,"                              envelope)"
"173",173,"                         Dossier on him, copy of our "
"174",174,"                         questionnaire, special ID for you... "
"175",175,"                         If he won't talk, then I want straight "
"176",176,"                         reporting. How's he look, how's his "
"177",177,"                         cell look, what's he writing? The "
"178",178,"                         Director himself will see your report, "
"179",179,"                         over your own signature - if I decide "
"180",180,"                         it's good enough. I want that by "
"181",181,"                         0800 Wednesday, and keep this to "
"182",182,"                         yourself."
"183",183,"               They're reached his car. His driver stamps on a cigarette, "
"184",184,"               climbs in behind the wheel. BURROUGHS, his assistant, says "
"185",185,"               something into a walkie-talkie, then opens the back door. "
"186",186,"               But Crawford pulls her aside, a hand on her shoulder. His "
"187",187,"               intensity is scary."
"188",188,"                                     CRAWFORD"
"189",189,"                         Now. I want your full attention, "
"190",190,"                         Starling. Are you listening to me?"
"191",191,"                                     CLARICE"
"192",192,"                         Yes sir."
"193",193,"                                     CRAWFORD"
"194",194,"                         Be very careful with Hannibal Lecter. "
"195",195,"                         Dr. Chilton at the asylum will go "
"196",196,"                         over the physical procedures used "
"197",197,"                         with him. Do not deviate from them, "
"198",198,"                         for any reason. You tell him nothing "
"199",199,"                         personal, Starling. Believe me, you "
"200",200,"                         don't want Hannibal Lecter inside "
"201",201,"                         your head... Just do your job, but "
"202",202,"                         never forget what he is."
"203",203,"                                     CLARICE"
"204",204,"                              (a bit unnerved)"
"205",205,"                         And what is that, sir?"
"206",206,"                                     CHILTON (V.O.)"
"207",207,"                         Oh, he's a monster. A pure "
"208",208,"                         psychopath..."
"209",209,"                                                                    "
"210",210,"               "
"211",211," CHILTON'S OFFICE - BALTIMORE STATE HOSPITAL FOR THE "
"212",212,"               CRIMINALLY INSANE - DAY"
"213",213,"               CLOSE ON an ID card held in a male hand. Clarice's photo, "
"214",214,"               official-looking graphics. It calls her a \""Federal "
"215",215,"               Investigator.\"""
"216",216,"                                     CHILTON (O.S.)"
"217",217,"                         It's so rare to capture one alive. "
"218",218,"                         From a research point of view, Dr. "
"219",219,"                         Lecter is our most prized asset..."
"220",220,"               DR. FREDERICK CHILTON looks up from her card. A smarmy little "
"221",221,"               peacock, behind a vast desk; he's conceived an instant, "
"222",222,"               hopeless letch for Clarice. He smiles, stroking her card "
"223",223,"               with his beloved gold pen."
"224",224,"                                     CHILTON"
"225",225,"                         You know, we get a lot of detectives "
"226",226,"                         here, but I must say, I can't ever "
"227",227,"                         remember one so attractive..."
"228",228,"               NEW ANGLE - REVEALS CLARICE"
"229",229,"               now wearing a more feminine skirt suit. Hair neatly coiled, "
"230",230,"               elegant shoulder bag, briefcase. He has rudely left her "
"231",231,"               standing."
"232",232,"                                     CHILTON"
"233",233,"                         Will you be in Baltimore overnight...? "
"234",234,"                         Because this can be quite a fun town, "
"235",235,"                         if you have the right guide."
"236",236,"               Clarice tries, unsuccessfully, to hide her distaste for him."
"237",237,"                                     CLARICE"
"238",238,"                         I'm sure it's a great town, Dr. "
"239",239,"                         Chilton, but my instructions are to "
"240",240,"                         talk to Lecter and report back this "
"241",241,"                         afternoon."
"242",242,"                                     CHILTON"
"243",243,"                              (pause, sourly)"
"244",244,"                         I see."
"245",245,"                              (beat)"
"246",246,"                         Let's make this quick, then. I'm "
"247",247,"                         busy."
"248",248,"                                                                    "
"249",249,"               "
"250",250," ASYLUM CORRIDOR - UPPER FLOOR - DAY"
"251",251,"               Clarice flinches as a heavy steel gate CLANGS shut behind "
"252",252,"               her, the bolt shooting home. Chilton walks ahead of her."
"253",253,"                                     CHILTON"
"254",254,"                         Lecter carved up nine people - that "
"255",255,"                         we're sure of - and cooked his "
"256",256,"                         favorite bits. We've tried to study "
"257",257,"                         him, of course - but he's much too "
"258",258,"                         sophisticated for the standard tests. "
"259",259,"                         And my, does he hate us! Thinks I'm "
"260",260,"                         his nemesis... Crawford's very clever, "
"261",261,"                         isn't he? Using you."
"262",262,"                                     CLARICE"
"263",263,"                         How do you mean, Dr. Chilton?"
"264",264,"                                     CHILTON"
"265",265,"                         A pretty young woman, to turn him "
"266",266,"                         on? I don't believe Lecter's ever "
"267",267,"                         seen a woman in eight years. And oh, "
"268",268,"                         are you ever his \""taste\"" - so to "
"269",269,"                         speak."
"270",270,"                                     CLARICE"
"271",271,"                         I graduated magna from UVA, Doctor. "
"272",272,"                         It's not a charm school."
"273",273,"                                     CHILTON"
"274",274,"                         Good. Then you should be able to "
"275",275,"                         remember the rules."
"276",276,"                                                                    "
"277",277,"               "
"278",278," DIFFERENT CORRIDOR - LOWER FLOOR - DAY"
"279",279,"               A darker, even grimmer area. Heavy grids over the lights. "
"280",280,"               Distant SLAMMINGS and faint, hoarse SHOUTS. They walk briskly."
"281",281,"                                     CHILTON"
"282",282,"                         Do not reach through the bars, do "
"283",283,"                         not touch the bars. You pass him "
"284",284,"                         nothing but soft paper - no pens or "
"285",285,"                         pencils. No staples or paperclips in "
"286",286,"                         his paper. Use the sliding food "
"287",287,"                         carrier, no exceptions. Do not accept "
"288",288,"                         anything he attempts to hold out to "
"289",289,"                         you. Do you understand me?"
"290",290,"                                     CLARICE"
"291",291,"                         I understand."
"292",292,"                                     CHILTON"
"293",293,"                         I'm going to show you why we insist "
"294",294,"                         on such precautions... On the "
"295",295,"                         afternoon of July 8, 1981, he "
"296",296,"                         complained of chest pains and was "
"297",297,"                         taken to the dispensary. His "
"298",298,"                         mouthpiece and restraints were removed "
"299",299,"                         for an EKG. When the nurse bent over "
"300",300,"                         him, he did this to her..."
"301",301,"               He hands Clarice a small, dog-eared photo. Looking at it, "
"302",302,"               she is stopped in her tracks. This pleases Chilton."
"303",303,"                                     CHILTON"
"304",304,"                         The doctors managed to re-set her "
"305",305,"                         jaw, more or less, and save one of "
"306",306,"                         her eyes. His pulse never got over "
"307",307,"                         eighty-five, even when he ate her "
"308",308,"                         tongue."
"309",309,"                              (pauses, he smiles)"
"310",310,"                         I keep him in here."
"311",311,"               He turns, pushes a button. A steel door BUZZES slowly open, "
"312",312,"               and BARNEY - a big, impassive orderly - awaits them in an "
"313",313,"               anteroom. On its walls: restraints, mouthpieces, Mace, "
"314",314,"               tranquilizer guns."
"315",315,"                                     CLARICE"
"316",316,"                              (quickly blocking him)"
"317",317,"                         Dr. Chilton - if Lecter feels you're "
"318",318,"                         his enemy - as you've said - then "
"319",319,"                         maybe I'll have more luck by myself. "
"320",320,"                         What do you think?"
"321",321,"                                     CHILTON"
"322",322,"                              (annoyed)"
"323",323,"                         You might have suggested that in my "
"324",324,"                         office, and saved me the time."
"325",325,"                                     CLARICE"
"326",326,"                         But then I would've missed the "
"327",327,"                         pleasure of your company."
"328",328,"               She holds out the photo. A beat. He grabs it, jaw twitching."
"329",329,"                                     CHILTON"
"330",330,"                         When she's finished, bring her out."
"331",331,"               He turns on his heel, goes. Barney smiles reassuringly."
"332",332,"                                     BARNEY"
"333",333,"                         Hi, I'm Barney. He told you, don't "
"334",334,"                         get near the bars?"
"335",335,"                                     CLARICE"
"336",336,"                              (shaking his hand)"
"337",337,"                         Clarice Starling. Yes, he did."
"338",338,"                                     BARNEY"
"339",339,"                         Okay. Past the others, it's the last "
"340",340,"                         cell. Stay to the middle. I put out "
"341",341,"                         a chair for you."
"342",342,"               Sensing her tension, he indicates a nearby security monitor."
"343",343,"                                     BARNEY"
"344",344,"                         I'm watching. You'll do fine."
"345",345,"               Clarice nods gratefully. She looks down the long corridor, "
"346",346,"               takes a deep breath, walks into it. He watches her go."
"347",347,"                                                                    "
"348",348,"               "
"349",349," DR. LECTER'S CORRIDOR - DAY"
"350",350,"               MOVING SHOT - with Clarice, as her footsteps ECHO. High to "
"351",351,"               her right, surveillance cameras. On her left, cells. Some "
"352",352,"               are padded, with narrow observation slits, others are normal, "
"353",353,"               barred... Shadowy occupants pacing, MUTTERING... Suddenly a "
"354",354,"               dark figure in the next-to-last cell hurtles towards her, "
"355",355,"               his face mashing grotesquely against his bars as he hisses."
"356",356,"                                     DARK FIGURE"
"357",357,"                         I c-can sssmell your cunt!"
"358",358,"               Clarice flinches momentarily, but then walks on."
"359",359,"               DR. LECTER'S CELL"
"360",360,"               is coming slowly "
"361",361," VIEW... Behind its barred front wall "
"362",362,"               is a second barrier of stout nylon net... Sparse, bolted-"
"363",363,"               down furniture, many softcover books and papers. On the walls, "
"364",364,"               extraordinarily detailed, skillful drawings, mostly European "
"365",365,"               cityscapes, in charcoal or crayon."
"366",366,"               Clarice stops, at a polite distance from his bars, clears "
"367",367,"               her throat."
"368",368,"                                     CLARICE"
"369",369,"                         Dr. Lecter... My name is Clarice "
"370",370,"                         Starling. May I talk with you?"
"371",371,"               Dr. Hannibal Lecter is lounging on his bunk, in white pajamas, "
"372",372,"               reading an Italian Vogue. He turns, considers her... A face "
"373",373,"               so long out of the sun, it seems almost leached - except for "
"374",374,"               the glittering eyes, and the wet red mouth. He rises smoothly, "
"375",375,"               crossing to stand before her; the gracious host. His voice "
"376",376,"               is cultured, soft."
"377",377,"                                     DR. LECTER"
"378",378,"                         Good morning."
"379",379,"               CUTTING BETWEEN THEM"
"380",380,"               as Clarice comes a measured distance closer."
"381",381,"                                     CLARICE"
"382",382,"                         Doctor, we have a hard problem in "
"383",383,"                         psychological profiling. I want to "
"384",384,"                         ask for your help with a "
"385",385,"                         questionnaire."
"386",386,"                                     DR. LECTER"
"387",387,"                         \""We\"" being the Behavioral Science "
"388",388,"                         Unit, at Quantico. You're one of "
"389",389,"                         Jack Crawford's, I expect."
"390",390,"                                     CLARICE"
"391",391,"                         I am, yes."
"392",392,"                                     DR. LECTER"
"393",393,"                         May I see your credentials?"
"394",394,"               Clarice is surprised, but fishes her ID card from her bag, "
"395",395,"               holds it up for his inspection. He smiles, soothingly."
"396",396,"                                     DR. LECTER"
"397",397,"                         Closer, please... Clo-ser..."
"398",398,"               She complies each time, trying to hide her fear. Dr. Lecter's "
"399",399,"               nostrils lift, as he gently, like an animal, tests the air. "
"400",400,"               Then he smiles, glancing at her card."
"401",401,"                                     DR. LECTER"
"402",402,"                              (continuing)"
"403",403,"                         That expires in one week. You're not "
"404",404,"                         real FBI, are you?"
"405",405,"                                     CLARICE"
"406",406,"                         I'm - still in training at the "
"407",407,"                         Academy."
"408",408,"                                     DR. LECTER"
"409",409,"                         Jack Crawford sent a trainee to me?"
"410",410,"                                     CLARICE"
"411",411,"                         We're talking about psychology, "
"412",412,"                         Doctor, not the Bureau. Can you decide "
"413",413,"                         for yourself whether or not I'm "
"414",414,"                         qualified?"
"415",415,"                                     DR. LECTER"
"416",416,"                         Mmmmm... That's rather slippery of "
"417",417,"                         you, Officer Starling. Sit. Please."
"418",418,"               She sits in the folding metal desk-chair. He waits politely "
"419",419,"               till she's settled, then sits down himself, faces her happily."
"420",420,"                                     DR. LECTER"
"421",421,"                         Now then. What did Miggs say to you?"
"422",422,"                              (she is puzzled)"
"423",423,"                         \""Multiple Miggs,\"" in the next cell. "
"424",424,"                         He hissed at you. What did he say?"
"425",425,"                                     CLARICE"
"426",426,"                         He said - \""I can smell your cunt.\"""
"427",427,"                                     DR. LECTER"
"428",428,"                         I see. I myself cannot. You use Evyan "
"429",429,"                         skin cream, and sometimes you wear "
"430",430,"                         L'Air du Temps, but not today. You "
"431",431,"                         brought your best bag, though, didn't "
"432",432,"                         you?"
"433",433,"                                     CLARICE"
"434",434,"                              (beat)"
"435",435,"                         Yes."
"436",436,"                                     DR. LECTER"
"437",437,"                         It's much better than your shoes."
"438",438,"                                     CLARICE"
"439",439,"                         Maybe they'll catch up."
"440",440,"                                     DR. LECTER"
"441",441,"                         I have no doubt of it."
"442",442,"                                     CLARICE"
"443",443,"                              (shifting uncomfortably)"
"444",444,"                         Did you do those drawings, Doctor?"
"445",445,"                                     DR. LECTER"
"446",446,"                         Yes. That's the Duomo, seen from the "
"447",447,"                         Belvedere. Do you know Florence?"
"448",448,"                                     CLARICE"
"449",449,"                         All that detail, just from memory...?"
"450",450,"                                     DR. LECTER"
"451",451,"                         Memory, Officer Starling, is what I "
"452",452,"                         have instead of view."
"453",453,"               A pause, then Clarice takes the questionnaire from her case."
"454",454,"                                     CLARICE"
"455",455,"                         Dr. Lecter, if you'd please consider -"
"456",456,"                                     DR. LECTER"
"457",457,"                         No, no, no. You were doing fine, "
"458",458,"                         you'd been courteous and receptive "
"459",459,"                         to courtesy, you'd established trust "
"460",460,"                         with the embarrassing truth about "
"461",461,"                         Miggs, and now this ham-handed segue "
"462",462,"                         into your questionnaire. It won't "
"463",463,"                         do. It's stupid and boring."
"464",464,"                                     CLARICE"
"465",465,"                         I'm only asking you to look at this, "
"466",466,"                         Doctor. Either you will or you won't."
"467",467,"                                     DR. LECTER"
"468",468,"                         Jack Crawford must be very busy indeed "
"469",469,"                         if he's recruiting help from the "
"470",470,"                         student body. Busy hunting that new "
"471",471,"                         one, Buffalo Bill... Such a naughty "
"472",472,"                         boy! Did Crawford send you to ask "
"473",473,"                         for my advice on him?"
"474",474,"                                     CLARICE"
"475",475,"                         No, I came because we need -"
"476",476,"                                     DR. LECTER"
"477",477,"                         How many women has he used, our Bill?"
"478",478,"                                     CLARICE"
"479",479,"                         Five... so far."
"480",480,"                                     DR. LECTER"
"481",481,"                         All flayed...?"
"482",482,"                                     CLARICE"
"483",483,"                         Partially, yes. But Doctor, that's "
"484",484,"                         an active case, I'm not involved. If -"
"485",485,"                                     DR. LECTER"
"486",486,"                         Do you know why he's called Buffalo "
"487",487,"                         Bill? Tell me. The newspapers won't "
"488",488,"                         say."
"489",489,"                                     CLARICE"
"490",490,"                         I'll tell you if you'll look at this "
"491",491,"                         form."
"492",492,"                              (he considers, then "
"493",493,"                              nods)"
"494",494,"                         It started as a bad joke in Kansas "
"495",495,"                         City Homicide. They said... this one "
"496",496,"                         likes to skin his humps."
"497",497,"                                     DR. LECTER"
"498",498,"                         Witless and misleading. Why do you "
"499",499,"                         think he takes their skins, Officer "
"500",500,"                         Starling? Thrill me with your wisdom."
"501",501,"                                     CLARICE"
"502",502,"                         It excites him. Most serial killers "
"503",503,"                         keep some sort of trophies."
"504",504,"                                     DR. LECTER"
"505",505,"                         I didn't."
"506",506,"                                     CLARICE"
"507",507,"                         No. You ate yours."
"508",508,"               A tense beat, then a smile from him, at this small boldness."
"509",509,"                                     DR. LECTER"
"510",510,"                         Send that through."
"511",511,"               She rolls him the questionnaire, in his sliding food tray. "
"512",512,"               He rises, glances at it, turning a page or two disdainfully."
"513",513,"                                     DR. LECTER"
"514",514,"                         Oh, Officer Starling... do you think "
"515",515,"                         you can dissect me with this blunt "
"516",516,"                         little tool?"
"517",517,"                                     CLARICE"
"518",518,"                         No. I only hoped that your knowledge -"
"519",519,"               Suddenly he whips the tray back at her, with a metallic CLANG "
"520",520,"               that makes her start. His voice remains a pleasant purr."
"521",521,"                                     DR. LECTER"
"522",522,"                         You're sooo ambitious, aren't you...? "
"523",523,"                         You know what you look like to me, "
"524",524,"                         with your good bag and your cheap "
"525",525,"                         shoes? You look like a rube. A well-"
"526",526,"                         scrubbed, hustling rube with a little, "
"527",527,"                         taste... Good nutrition has given "
"528",528,"                         you some length of bone, but you're "
"529",529,"                         not more than one generation from "
"530",530,"                         poor white trash, are you Officer "
"531",531,"                         Starling...? That accent you're trying "
"532",532,"                         so desperately to shed - pure West "
"533",533,"                         Virginia. What was your father, dear? "
"534",534,"                         Was he a coal miner? Did he stink of "
"535",535,"                         the lamp...? And oh, how quickly the "
"536",536,"                         boys found you! All those tedious, "
"537",537,"                         sticky fumblings, in the back seats "
"538",538,"                         of cars, while you could only dream "
"539",539,"                         of getting out. Getting anywhere -"
"540",540,"                         yes? Getting all the way - to the "
"541",541,"                         F...B...I."
"542",542,"               His every word has struck her like a tiny, precise dart. But "
"543",543,"               she squares her jaw and won't give ground."
"544",544,"                                     CLARICE"
"545",545,"                         You see a lot, Dr. Lecter. But are "
"546",546,"                         you strong enough to point that high-"
"547",547,"                         powered perception at yourself? How "
"548",548,"                         about it...? Look at yourself and "
"549",549,"                         write down the truth."
"550",550,"                              (she slams the tray "
"551",551,"                              back at him)"
"552",552,"                         Or maybe you're afraid to."
"553",553,"                                     DR. LECTER"
"554",554,"                         You're a tough one, aren't you?"
"555",555,"                                     CLARICE"
"556",556,"                         Reasonably so. Yes."
"557",557,"                                     DR. LECTER"
"558",558,"                         And you'd hate to think you were "
"559",559,"                         common. My, wouldn't that sting! "
"560",560,"                         Well you're far from common, Officer "
"561",561,"                         Starling. All you have is the fear "
"562",562,"                         of it."
"563",563,"                              (beat)"
"564",564,"                         Now please excuse me. Good day."
"565",565,"                                     CLARICE"
"566",566,"                         And the questionnaire...?"
"567",567,"                                     DR. LECTER"
"568",568,"                         A census taker once tried to test "
"569",569,"                         me. I ate his liver with some fava "
"570",570,"                         beans and a nice chianti... Fly back "
"571",571,"                         to school, little Starling."
"572",572,"               He steps backwards, then returns to his cot, becoming as "
"573",573,"               still and remote as a statue. Frustrated, Clarice hesitates, "
"574",574,"               then finally shoulders her bag and goes, leaving the "
"575",575,"               questionnaire in his tray. But after just a few steps, as "
"576",576,"               she passes -"
"577",577,"               MIGG'S CELL"
"578",578,"               She sees that creature at his bars again, hissing at her."
"579",579,"                                     MIGGS"
"580",580,"                         I b-bit my wrist so I c-can diiiieeee! "
"581",581,"                         S-ee how it bleeeeeeeeds?"
"582",582,"               The dark figure suddenly flings his palm towards her, and -"
"583",583,"               CLARICE"
"584",584,"               is spattered on the face and neck - not with blood, but with "
"585",585,"               pale droplets of semen. She gives a little cry, touching her "
"586",586,"               fingers to the wetness. Stunned, near tears, she forces "
"587",587,"               herself to straighten up and walk on, fumbling for a tissue. "
"588",588,"               From behind her, Dr. Lecter calls out, very agitated."
"589",589,"                                     DR. LECTER (O.S.)"
"590",590,"                         Officer Starling... Officer Starling!"
"591",591,"               Clarice slows, stops. She shudders, but makes the very "
"592",592,"               difficult choice to turn, walk back, stand again in front of -"
"593",593,"               DR. LECTER"
"594",594,"               Who's shivering with rage. For an instant his face opens, "
"595",595,"               and we catch a glimpse into hell itself. Then he's composed "
"596",596,"               again."
"597",597,"                                     DR. LECTER"
"598",598,"                         I would not have had that happen to "
"599",599,"                         you. Discourtesy is - unspeakably "
"600",600,"                         ugly to me."
"601",601,"                                     CLARICE"
"602",602,"                         Then please - do this test for me."
"603",603,"                                     DR. LECTER"
"604",604,"                         No. But I will make you happy... "
"605",605,"                         I'll give you a chance for what you "
"606",606,"                         love most, Clarice Starling."
"607",607,"                                     CLARICE"
"608",608,"                         What's that, Dr. Lecter?"
"609",609,"                                     DR. LECTER"
"610",610,"                         Advancement, of course."
"611",611,"                              (beat)"
"612",612,"                         Go to Split City. See Miss Mofet, an "
"613",613,"                         old patient of mine. M-O-F-E-T... "
"614",614,"                         Now go. Go."
"615",615,"                              (a smile)"
"616",616,"                         I don't think Miggs could manage "
"617",617,"                         again so soon, even if he is crazy - "
"618",618,"                         do you?"
"619",619,"                                                                    "
"620",620,"               "
"621",621," THE HOSPITAL - PARKING LOT - DAY"
"622",622,"               The grim gothic pile of the asylum looms overhead as Clarice "
"623",623,"               rushes out the front doors. She is badly shaken, almost "
"624",624,"               stumbling, as she rubs at her face. She looks around for, "
"625",625,"               and finally, with some relief, spots -"
"626",626,"               HER CAR"
"627",627,"               an old Pinto, parked nearby. This image begins to BLUR..."
"628",628,"               CLOSE ON"
"629",629,"               her face, fighting tears, as the CAMERA begins to WHIRL AROUND "
"630",630,"               her, almost dizzily. She is seeing, in her mind's eye -"
"631",631,"               IN FLASHBACK"
"632",632,"               a screen door banging open, on a wooden porch, and a 10-year "
"633",633,"               old girl - the young Clarice - rushing outside, down the "
"634",634,"               front steps, and running joyfully across her front yard to -"
"635",635,"               MOVING ANGLE - THE GIRL'S POV"
"636",636,"               a car - late 60's vintage - parked in the dirt road. A MAN, "
"637",637,"               Clarice's father, is just climbing out. He's tall, handsome, "
