,line,content
93,93,gleaming. The 22 foot long subs are like white bugs next to the enormous
94,94,wreck.
95,95,                               LOVETT (V.O.)
96,96,Dive nine. Here we are again on the deck of Titanic... two and a half miles
97,97,"down. The pressure is three tons per square inch, enough to crush us like a"
98,98,freight train going over an ant if our hull fails. These windows are nine
99,99,"inches thick and if they go, it's sayonara in two microseconds."
100,100,"8 Mir Two lands on the boat deck, next to the ruins of the Officer's"
101,101,Quarters. Mir One lands on the roof of the deck hous nearby.
102,102,                                  LOVETT
103,103,Right. Let's go to work.
104,104,"Bodine slips on a pair of 3-D electronic goggles, and grabs the joystick"
105,105,controls of the ROV.
106,106,"9 OUTSIDE THE SUB, the ROV, a small orange and black robot called SNOOP"
107,107,"DOG, lifts from its cradle and flies forward."
108,108,                               BODINE (V.O.)
109,109,Walkin' the dog.
110,110,"SNOOP DOG drives itself away from the sub, paying out its umbilical behind"
111,111,it like a robot yo-yo. Its twin stereo-video cameras swivel like insect
112,112,eyes. The ROV descends through an open shaft that once was the beautiful
113,113,First Class Grand Staircase.
114,114,"Snoop Dog goes down several decks, then moves laterally into the First"
115,115,Class Reception Room.
116,116,"SNOOP'S VIDEO POV, moving through the cavernous interior. The remains of"
117,117,the ornate handcarved woodwork which gave the ship its elegance move
118,118,"through the floodlights, the lines blurred by slow dissolution and"
119,119,descending rusticle formations. Stalactites of rust hang down so that at
120,120,"times it looks like a natural grotto, then the scene shifts and the lines"
121,121,of a ghostly undersea mansion can be seen again.
122,122,"MONTAGE STYLE, as Snoop passes the ghostly images of Titanic's opulence:"
123,123,"10 A grand piano in amazingly good shape, crashed on its side against a"
124,124,wall. The keys gleam black and white in the lights.
125,125,"11 A chandelier, still hanging from the ceiling by its wire... glinting as"
126,126,Snoop moves around it.
127,127,"12 Its lights play across the floor, revealing a champagne bottle, then"
128,128,"some WHITE STAR LINE china... a woman's high-top \""granny shoe\"". Then"
129,129,something eerie: what looks like a child's skull resolves into the
130,130,porcelain head of a doll.
131,131,Snoop enters a corridor which is much better preserved. Here and there a
132,132,"door still hangs on its rusted hinges. An ornate piece of molding, a wall"
133,133,sconce... hint at the grandeur of the past.
134,134,"13 THE ROV turns and goes through a black doorway, entering room B-52, the"
135,135,"sitting room of a \""promenade suite\"", one of the most luxurious staterooms"
136,136,on Titanic.
137,137,                                  BODINE
138,138,I'm in the sitting room. Heading for bedroom B-54.
139,139,                                  LOVETT
140,140,Stay off the floor. Don't stir it up like you did yesterday.
141,141,                                  BODINE
142,142,I'm tryin' boss.
143,143,Glinting in the lights are the brass fixtures of the near-perfectly
144,144,preserved fireplace. An albino Galathea crab crawls over it. Nearby are the
145,145,remains of a divan and a writing desk. The Dog crosses the ruins of the
146,146,"once elegant room toward another DOOR. It squeezes through the doorframe,"
147,147,scraping rust and wood chunks loose on both sides. It moves out of a cloud
148,148,of rust and keeps on going.
149,149,                                  BODINE
150,150,I'm crossing the bedroom.
151,151,"The remains of a pillared canopy bed. Broken chairs, a dresser. Through the"
152,152,"collapsed wall of the bathroom, the porcelain commode and bathtub took"
153,153,"almost new, gleaming in the dark."
154,154,                                  LOVETT
155,155,"Okay, I want to see what's under that wardrobe door."
156,156,SEVERAL ANGLES as the ROV deploys its MANIPULATOR ARMS and starts moving
157,157,"debris aside. A lamp is lifted, its ceramic colors as bright as they were"
158,158,in 1912.
159,159,                                  LOVETT
160,160,"Easy, Lewis. Take it slow."
161,161,"Lewis grips a wardrobe door, lying at an angle in a corner, and pulls it"
162,162,with Snoop's gripper. It moves reluctantly in a cloud of silt. Under it is
163,163,a dark object. The silt clears and Snoop's cameras show them what was under
164,164,the door...
165,165,                                  BODINE
166,166,"Ooohh daddy-oh, are you seein' what I'm seein'?"
167,167,"CLOSE ON LOVETT, watching his moniteors. By his expression it is like he is"
168,168,seeing the Holy Grail.
169,169,                                  LOVETT
170,170,Oh baby baby baby.
171,171,                             (grabs the mike)
172,172,"It's payday, boys."
173,173,"ON THE SCREEN, in the glare of the lights, is the object of their quest: a"
174,174,small STEEL COMBINATION SAFE.
175,175,                                                                   
176,176,14
177,177, STERN OF DECK OF KEDYSH - DAY
178,178,"THE SAFE, dripping wet in the afternoon sun, is lowered onto the deck of a"
179,179,ship by a winch cable.
180,180,We are on the Russian research vessel AKADEMIK MISTISLAV KELDYSH. A crowd
181,181,"has gathered, including most of the crew of KELDYSH, the sub crews, and a"
182,182,hand-wringing money guy named BOBBY BUELL who represents the limited
183,183,"partners. There is also a documentary video crew, hired by Lovett to cover"
184,184,his moment of glory.
185,185,Everyone crowds around the safe. In the background Mir Two is being lowered
186,186,into its cradle on deck by a massive hydraulic arm. Mir One is already
187,187,recovered with Lewis Bodine following Brock Lovett as he bounds over to the
188,188,safe like a kid on Christman morning.
189,189,                                  BODINE
190,190,Who's the best? Say it.
191,191,                                  LOVETT
192,192,"You are, Lewis."
193,193,                            (to the video crew)
194,194,You rolling?
195,195,                                 CAMERAMAN
196,196,Rolling.
197,197,"Brock nods to his technicians, and they set about drilling the safe's"
198,198,"hinges. During this operation, Brock amps the suspense, working the lens to"
199,199,fill the time.
200,200,                                  LOVETT
201,201,"Well, here it is, the moment of truth. Here's where we find out if the"
202,202,"time, the sweat, the money spent to charter this ship and these subs, to"
203,203,come out here to the middle of the North Atlantic... were worth it. If what
204,204,we think is in that same... is in that safe... it will be.
205,205,Lovett grins wolfishly in anticipation of his greatest find yet. The door
206,206,"is pried loose. It clangs onto the deck. Lovett moves closer, peering into"
207,207,the safe's wet interior. A long moment then... his face says it all.
208,208,                                  LOVETT
209,209,Shit.
210,210,                                  BODINE
211,211,"You know, boss, this happened to Geraldo and his career never recovered."
212,212,                                  LOVETT
213,213,                         (to the video cameraman)
214,214,Get that outta my face.
215,215,                                                                   
216,216,15
217,217," LAB DECK, PRESERVATION ROOM - DAY"
218,218,Technicians are carefully removing some papers from the safe and placing
219,219,"them in a tray of water to separate them safely. Nearby, other artifacts"
220,220,from the stateroom are being washed and preserved.
221,221,Buell is on the satellite phone with the INVESTORS. Lovett is yelling at
222,222,the video crew.
223,223,                                  LOVETT
224,224,"You send out what I tell you when I tell you. I'm signing your paychecks,"
225,225,not 60 minutes. Now get set up for the uplink.
226,226,Buell covers the phone and turns to Lovett.
227,227,                                   BUELL
228,228,The partners want to know how it's going?
229,229,                                  LOVETT
230,230,"How it's going? It's going like a first date in prison, whattaya think?!"
231,231,Lovett grabs the phone from Buell and goes instantly smooth.
232,232,                                  LOVETT
233,233,"Hi, Dave? Barry? Look, it wasn't in the safe... no, look, don't worry about"
234,234,"it, there're still plenty of places it could be... in the floor debris in"
235,235,"the suite, in the mother's room, in the purser's safe on C deck..."
236,236,                            (seeing something)
237,237,Hang on a second.
238,238,A tech coaxes some letters in the water tray to one side with a tong...
239,239,revealing a pencil (conte crayon) drawing of a woman.
240,240,"Brock looks closely at the drawing, which is in excellent shape, though its"
241,241,"edges have partially disintegrated. The woman is beautiful, and beautifully"
242,242,"rendered. In her late teens or early twenties, she is nude, though posed"
243,243,"with a kind of casual modesty. She is on an Empire divan, in a pool of"
244,244,light that seems to radiate outward from her eyes. Scrawled in the lower
245,245,right corner is the date: April 14 1912. And the initials JD.
246,246,The girl is not entirely nude. At her throat is a diamond necklace with one
247,247,large stone hanging in the center.
248,248,Lovett grabs a reference photo from the clutter on the lab table. It is a
249,249,period black-and-white photo of a diamond necklace on a black velvet
250,250,jeller's display stand. He holds it next to the drawing. It is clearly the
251,251,same piece... a complex setting with a massive central stone which is
252,252,almost heart-shaped.
253,253,                                  LOVETT
254,254,I'll be God damned.
255,255,                                                                   
256,256,16 INSERT
257,257,"A CNN NEWS STORY: a live satellite feed from the deck of the Keldysh,"
258,258,intercut with the CNN studio.
259,259,                                 ANNOUNCER
260,260,Treasure hunter Brock Lovett is best known for finding Spanish gold in
261,261,sunken galleons in the Caribbean. Now he is using deep submergence
262,262,technology to work two and a half miles down at another famous wreck... the
263,263,Titanic. He is with us live via satellite from a Russian research ship in
264,264,the middle of the Atlantic... hello Brock?
265,265,                                  LOVETT
266,266,"Yes, hi, Tracy. You know, Titanic is not just A shipwrick, Titanic is THE"
267,267,shipwreck. It's the Mount Everest of shipwrecks.
268,268,                                                                   
269,269,17
270,270, HOUSE / CERAMICS STUDIO
271,271,"PULL BACK from the screen, showing the CNN report playing on a TV set in"
272,272,"the living room of a small rustic house. It is full of ceramics, figurines,"
273,273,"folk art, the walls crammed with drawings and paintings... things collected"
274,274,over a lifetime.
275,275,PANNING to show a glassed-in studio attached to the house. Outside it is a
276,276,"quiet morning in Ojai, California. In the studio, amid incredible clutter,"
277,277,an ANCIENT WOMAN is throwing a pot on a potter's wheel. The liquid red clay
278,278,"covers her hands... hands that are gnarled and age-spotted, but still"
279,279,surprisingly strong and supple. A woman in her early forties assists her.
280,280,                               LOVETT (V.O.)
281,281,"I've planned this expedition for three years, and we're out here recovering"
282,282,some amazing things... things that will have enormous historical and
283,283,educational value.
284,284,                            CNN REPORTER (V.O.)
285,285,But it's no secret that education is not your main purpose. You're a
286,286,treasure hunter. So what is the treasure you're hunting?
287,287,                               LOVETT (V.O.)
288,288,"I'd rather show you than tell you, and we think we're very close to doing"
289,289,just that.
290,290,"The old woman's name is ROSE CALVERT. Her face is a wrinkled mass, her body"
291,291,shapeless and shrunken under a one-piece African-print dress.
292,292,But her eyes are just as bright and alive as those of a young girl.
293,293,"Rose gets up and walks into the living room, wiping pottery clay from her"
294,294,hands with a rag. A Pomeranian dog gets up and comes in with her.
295,295,"The younger soman, LIZZY CALVERT, rushes to help her."
296,296,                                   ROSE
297,297,"Turn that up please, dear."
298,298,                              REPORTER (V.O.)
299,299,Your expedition is at the center of a storm of controversy over salvage
300,300,rights and even ethics. Many are calling you a grave robber.
301,301,TIGHT ON THE SCREEN.
302,302,                                  LOVETT
303,303,Nobody called the recovery of the artifacts from King Tut's tomb grave
304,304,"robbing. I have museum-trained experts here, making sure this stuff is"
305,305,"preserved and catalogued properly. Look at this drawing, which was found"
306,306,today...
307,307,"The video camera pans off Brock to the drawing, in a tray of water. The"
308,308,image of the woman with the necklace FILLS FRAME.
309,309,                                  LOVETT
310,310,...a piece of paper that's been underwater for 84 years... and my team are
311,311,able to preserve it intanct. Should this have remained unseen at the bottom
312,312,"of the ocean for eternity, when we can see it and enjoy it now...?"
313,313,ROSE is galvanized by this image. Her mouth hangs open in amazement.
314,314,                                   ROSE
315,315,I'll be God damned.
316,316,                                                                   
317,317,18
318,318, KELDYSH DECK - NIGHT
319,319,CUT TO KELDYSH. The Mir subs are being launched. Mir Two is already in the
320,320,"water, and Lovett is getting ready to climb into Mir One when Bobby Buell"
321,321,runs up to him.
322,322,                                   BUELL
323,323,There's a satellite call for you.
324,324,                                  LOVETT
325,325,"Bobby, we're launching. See these submersibles here, going in the water?"
326,326,Take a message.
327,327,                                   BUELL
328,328,"No, trust me, you want to take this call."
329,329,                                                                   
330,330,19
331,331, LAB DECK / KELDYSH - NIGHT
332,332,"Beull hands Lovett the phone, pushing down the blinking line. The call is"
333,333,from Rose and we see both ends of the conversation. She is in her kitchen
334,334,with a mystified Lizzy.
335,335,                                  LOVETT
336,336,"This is Brock Lovett. What can I do for you, Mrs... ?"
337,337,                                   BUELL
338,338,Rose Calvert.
339,339,                                  LOVETT
340,340,... Mrs. Calvert?
341,341,                                   ROSE
342,342,"I was just wondering if you had found the \""Heart of the Ocean\"" yet, Mr."
343,343,Lovett.
344,344,Brock almost drops the phone. Bobby sees his shocked expression...
345,345,                                   BUELL
346,346,I told you you wanted to take this call.
347,347,                                  LOVETT
348,348,                                 (to Rose)
349,349,"Alright. You have my attention, Rose. Can you tell me who the woman in the"
350,350,picture is?
351,351,                                   ROSE
352,352,Oh yes. The woman in the picture is me.
353,353,                                                                   
354,354,20
355,355, OCEAN - DAY
356,356,SMASH CUT TO AN ENORMOUS SEA STALLION HELICOPTER thundering across the
357,357,ocean. PAN 180 degrees as it roars past. There is no land at either
358,358,horizon. The Keldysh is visible in the distance.
359,359,"CLOSE ON A WINDOW of the monster helicopter. Rose's face is visible,"
360,360,looking out calmly.
361,361,                                                                   
362,362,21
363,363, KELDYSH - DAY
364,364,Brock and Bodine are watching Mir 2 being sweng over the side to start a
365,365,dive.
366,366,                                  BODINE
367,367,She's a goddamned liar! A nutcase. Like that... what's her name? That
368,368,Anastasia babe.
369,369,                                   BUELL
370,370,They're inbound.
371,371,Brock nods and the three of them head forward to meet the approaching helo.
372,372,                                  BODINE
373,373,"She says she's Rose DeWitt Bukater, right? Rose DeWitt Bukater died on the"
374,374,"Titanic. At the age of 17. If she'd've lived, she'd be over a hundred now."
375,375,                                  LOVETT
376,376,A hundred and one next month.
377,377,                                  BODINE
378,378,"Okay, so she's a very old goddamned liar. I traced her as far back as the"
379,379,20's... she was working as an actress in L.A. An actress. Her name was Rose
380,380,"Dawson. Then she married a guy named Calvert, moved to Cedar Rapids, had"
381,381,"two kids. Now Calvert's dead, and from what I've heard Cedar Rapids is"
382,382,dead.
383,383,"The Sea Stallion approaches the ship, BG, forcing Brock to yell over the"
384,384,rotors.
385,385,                                  LOVETT
386,386,And everyobody who knows about the diamond is supposed to be dead... or on
387,387,this ship. But she knows about it. And I want to hear what she has to say.
388,388,Got it?
389,389,                                                                   
390,390,22
391,391, KELDYSH HELIPAD
392,392,IN A THUNDERING DOWNBLAST the helicopter's wheels bounce down on the
393,393,helipad.
394,394,"Lovett, Buell and Bodine watch as the HELICOPTER CREW CHIEF hands out about"
395,395,"ten suitcases, and then Rose is lowered to the deck in a wheelchair by"
396,396,"Keldysh crewmen. Lizzy, ducking unnecessarily under the rotor, follows her"
397,397,"out, carrying FREDDY the Pomeranian. The crew chief hands a puzzled Keldysh"
398,398,crewmember a goldfish bowl with several fish in it. Rose does not travel
399,399,light.
400,400,"HOLD ON the incongruous image of this little old lady, looking impossibly"
401,401,"fragile amongst all the high tech gear, grungy deck crew and gigantic"
402,402,equipment.
403,403,                                  BODINE
404,404,"S'cuse me, I have to go check our supply of Depends."
405,405,                                                                   
406,406,23
407,407, ROSE'S STATEROOM / KELDYSH - DAY
408,408,Lizzy is unpacking Rose's things in the small utilitarian room. Rose is
409,409,"placing a number of FRAMED PHOTOS on the bureau, arranging them carefully"
410,410,next to the fishbowl. Brock and Bodine are in the doorway.
411,411,                                  LOVETT
412,412,Is your stateroom alright?
413,413,                                   ROSE
414,414,"Yes. Very nice. Have you met my granddaughter, Lizzy? She takes care of me."
415,415,                                   LIZZY
416,416,"Yes. We met just a few minutes ago, grandma. Remember, up on deck?"
417,417,                                   ROSE
418,418,"Oh, yes."
419,419,Brock glances at Bodine... oh oh. Bodine rolls his eyes. Rose finishes
420,420,arranging her photographs. We get a general glimpse of them: the usual
421,421,"snapshots... children and grandchildren, her late husband."
422,422,                                   ROSE
423,423,"There, that's nice. I have to have my pictures when I travel. And Freddy of"
424,424,course.
425,425,                            (to the Pomeranian)
426,426,"Isn't that right, sweetie."
427,427,                                  LOVETT
428,428,Would you like anything?
429,429,                                   ROSE
430,430,I should like to see my drawing.
431,431,                                                                   
432,432,24
433,433," LAB DECK, PRESERVATION AREA"
434,434,"Rose looks at the drawing in its tray of water, confronting herself across"
435,435,"a span of 84 years. Until they can figure out the best way to preserve it,"
436,436,"they have to keep it immersed. It sways and ripples, almost as if alive."
437,437,"TIGHT ON Rose's ancient eyes, gazing at the drawing."
438,438,"25 FLASHCUT of a man's hand, holding a conte crayon deftly creating a"
439,439,shoulder and the shape of her hair with two efficient lines.
440,440,"26 THE WOMAN'S FACE IN THE DRAWING, dancing under the water."
441,441,"27 A FLASHCUT of a man's eyes, just visible over the top of a sketching"
442,442,"pad. They look up suddenly right into the LENS. Soft eyes, but fearlessly"
443,443,direct.
444,444,"28 Rose smiles, remembering. Brock has the reference photo of the necklace"
445,445,in his hand.
446,446,                                  LOVETT
447,447,"Louis the Sixteenth wore a fabulous stone, called the Blue Diamond of the"
448,448,"Crown, which disappeared in 1792, about the time Louis lost everything from"
449,449,the neck up. The theory goes that the crown diamond was chopped too...
450,450,recut into a heart-like shape... and it became Le Coeur de la Mer. The
451,451,Heart of the Ocean. Today it would be worth more than the Hope Diamond.
452,452,                                   ROSE
453,453,"It was a dreadful, heavy thing."
454,454,                        (she points at the drawing)
455,455,I only wore it this once.
456,456,                                   LIZZY
457,457,"You actually believe this is you, grandma?"
458,458,                                   ROSE
459,459,"It is me, dear. Wasn't I a hot number?"
460,460,                                  LOVETT
461,461,I tracked it down through insurance records... and old claim that was
462,462,"settled under terms of absolute secrecy. Do you know who the claiment was,"
463,463,Rost?
464,464,                                   ROSE
465,465,"Someone named Hockley, I should imagine."
466,466,                                  LOVETT
467,467,"Nathan Hockley, right. Pittsburgh steel tycoon. For a diamond necklace his"
468,468,son Caledon Hockley bought in France for his fiancee... you... a week
469,469,before he sailed on Titanic. And the claim was filed right after the
470,470,sinking. So the diamond had to've gone down with the ship.
471,471,                                (to Lizzy)
472,472,See the date?
473,473,                                   LIZZY
474,474,"April 14, 1912."
475,475,                                  LOVETT
476,476,"If your grandma is who she says she is, she was wearing the diamond the day"
477,477,Titanic sank.
478,478,                                  (MORE)
479,479,                              LOVETT (CONT'D)
480,480,                                 (to Rose)
481,481,And that makes you my new best friend. I will happily compensate you for
482,482,anything you can tell us that will lead to its recovery.
483,483,                                   ROSE
484,484,"I don't want your money, Mr. Lovett. I know how hard it is for people who"
485,485,care greatly for money to give some away.
486,486,                                  BODINE
487,487,                                (skeptical)
488,488,You don't want anything?
489,489,                                   ROSE
490,490,                         (indicating the drawing)
491,491,"You may give me this, if anything I tell you is of value."
492,492,                                  LOVETT
493,493,Deal.
494,494,                            (crossing the room)
495,495,Over here are a few things we've recovered from your staterooms.
496,496,"Laid out on a worktable are fifty or so objects, from mundane to valuable."
497,497,"Rose, shrunken in her chair, can barely see over the table top. With a"
498,498,"trembling hand she lifts a tortoise shell hand mirror, inlaid with mother"
499,499,of pearl. She caresses it wonderingly.
500,500,                                   ROSE
501,501,This was mine. How extraordinary! It looks the same as the last time I saw
502,502,it.
503,503,She turns the mirror over and looks at her ancient face in the cracked
504,504,glass.
505,505,                                   ROSE
506,506,The reflection has changed a bit.
507,507,"She spies something else, a silver and moonstone art-nouveau brooch."
508,508,                                   ROSE
509,509,My mother's brooch. She wanted to go back for it. Caused quite a fuss.
510,510,Rose picks up an ornate art-nouveau HAIR COMB. A jade butterfly takes
511,511,"flight on the ebony handle of the comb. She turns it slowly, remembering."
512,512,We can see that Rose is experiencing a rush of images and emotions that
513,513,have lain dormant for eight decades as she handles the butterfly comb.
514,514,                                  LOVETT
515,515,Are you ready to go back to Titanic?
516,516,                                                                   
517,517,29
518,518, IMAGING SHACK / KELDYSH
519,519,It is a darkened room lined with TV monitors. IMAGES OF THE WRECK fill the
520,520,"screens, fed from Mir One and Two, and the two ROVs, Snoop Dog and DUNCAN."
521,521,                                  BODINE
522,522,"Live from 12,000 feet."
523,523,"ROSE stares raptly at the screens. She is enthraled by one in particular,"
524,524,an image of the bow railing. It obviously means something to her. Brock is
525,525,studying her reactions carefully.
526,526,                                  BODINE
527,527,"The bow's struck in the bottom like an axe, from the impact. Here... I can"
528,528,run a simulation we worked up on this monitor over here.
529,529,Lizzy turns the chair so Rose can see the screen of Bodine's computer. As
530,530,"he is calling up the file, he keeps talking."
531,531,                                  BODINE
532,532,"We've put together the world's largest database on the Titanic. Okay,"
533,533,here...
534,534,                                  LOVETT
535,535,"Rose might not want to see this, Lewis."
536,536,                                   ROSE
537,537,"No, no. It's fine. I'm curious."
538,538,"Bodine starts a COMPUTER ANIMATED GRAPHIC on the screen, which parallels"
539,539,his rapid-fire narration.
540,540,                                  BODINE
541,541,She hits the berg on the starboard side and it sort of bumps along...
542,542,"punching holes like a morse code... dit dit dit, down the side. Now she's"
543,543,flooding in the
544,544,                              BODINE (cont'd)
545,545,forward compartments... and the water spills over the tops of the
546,546,"bulkheads, going aft. As her bow is going down, her stern is coming up..."
547,547,slow at first... and then faster and faster until it's lifting all that
548,548,"weight, maybe 20 or 30 thousand tons... out of the water and the hull can't"
549,549,deal... so SKRTTT!!
550,550,                (making a sound in time with the animation)
551,551,"... it splits! Right down to the keel, which acts like a big hinge. Now the"
552,552,bow swings down and the stern falls back level... but the weight of the bow
553,553,"pulls the stern up vertical, and then the bow section detaches, heading for"
554,554,"the bottom. The stern bobs like a cork, floods and goes under about 2:20"
555,555,a.m. Two hours and forty minutes after the collision.
556,556,The animation then follows the bow section as it sinks. Rose watches this
557,557,clinical dissection of the disaster without emotion.
558,558,                                  BODINE
559,559,"The bow pulls out of its dive and planes away, almost a half a mile, before"
560,560,it hits the bottom going maybe 12 miles an hour. KABOOM!
561,561,"The bow impacts, digging deeply into the bottom, the animation now follows"
562,562,the stern.
563,563,                                  BODINE
564,564,"The stern implodes as it sinks, from the pressure, and rips apart from the"
565,565,"force of the current as it falls, landing like a big pile of junk."
566,566,                        (indicating the simulation)
567,567,Cool huh?
568,568,                                   ROSE
569,569,"Thank you for that fine forensic analysis, Mr. Bodine. Of course the"
570,570,experience of it was somewhat less clinical.
571,571,                                  LOVETT
572,572,Will you share it with us?
573,573,"Her eyes go back to the screens, showing the sad ruins far below them."
574,574,A VIEW from one of the subs TRACKING SLOWLY over the boat deck. Rose
575,575,"recognizes one of the Wellin davits, still in place. She hears ghostly"
576,576,"waltz music. The faint and echoing sound of an officer's voice, English"
577,577,"accented, calling \""Women and children only\""."
578,578,30 FLASH CUTS of screaming faces in a running crowd. Pandemonium and
579,579,"terror. People crying, praying, kneeling on the deck. Just impressions..."
580,580,flashes in the dark.
581,581,"31 Rose Looks at another monitor. SNOOP DOG moving down a rusted,"
582,582,debris-filled corridor. Rose watches the endless row of doorways sliding
583,583,"past, like dark mouths."
584,584,"32 IMAGE OF A CHILD, three years old, standing ankle deep in water in the"
585,585,"middle of an endless corridor. The child is lost alone, crying."
586,586,33 Rose is shaken by the flood of memories and emotions. Her eyes well up
587,587,"and she puts her head down, sobbing quietly."
588,588,                                   LIZZY
589,589,                          (taking the wheelchair)
590,590,I'm taking her to rest.
591,591,                                   ROSE
592,592,No!
593,593,"Her voice is surprisingly strong. The sweet little old lady is gone,"
594,594,replaced by a woman with eyes of steel. Lovett signals everyone to stay
595,595,quiet.
596,596,                                  LOVETT
597,597,"Tell us, Rose."
598,598,"She looks from screen to screen, the images of the ruined ship."
599,599,                                   ROSE
600,600,It's been 84 years...
601,601,                                  LOVETT
602,602,Just tell us what you can--
603,603,                                   ROSE
604,604,                      (holds up her hand for silence)
605,605,It's been 84 years... and I can still smell the fresh paint. The china had
606,606,never been used. The sheets had never been slept in.
607,607,He switches on the minirecorder and sets it near her.
608,608,                                   ROSE
609,609,Titanic was called the Ship of Dreams. And it was. It really was...
610,610,"As the underwater camera rises past the rusted bow rail, WE DISSOLVE /"
611,611,MATCH MOVE to that same railing in 1912...
612,612,                                                           MATCH DISSOLVE:
613,613,34
614,614, SOUTHAMPTON DOCK - DAY
615,615,SHOT CONTINUES IN A FLORIOUS REVEAL as the gleaming white superstructure of
616,616,"Titanic rises mountainously beyond the rail, and above that the"
617,617,buff-colored funnels stand against the sky like the pillars of a great
618,618,"temple. Crewmen move across the deck, dwarfed by the awesome scale of the"
619,619,steamer.
620,620,"Southanmpton, England, April 10, 1912. It is almost nnon on ailing day. A"
621,621,crowd of hundreds blackens the pier next to Titanic like ants on a jelly
622,622,sandwich.
623,623,"IN FG a gorgeous burgundy RENAULT TOURING CAR swings into frame, hanging"
624,624,from a loading crane. It is lowered toward HATCH #2.
625,625,"On the pier horsedrawn vehicles, motorcars and lorries move slowly through"
626,626,the dense throng. The atmosphere is one of excitement and general
