,line,content
826,826,     the cigar box along with the other pictures of Pakistani
827,827,     women.
828,828,     -- KUMAIL'S PARENTS HOUSE. Kumail's family is having
829,829,     dinner. The doorbell rings again.
830,830,     -- KUMAIL'S APARTMENT. Another HEADSHOT goes into the
831,831,     cigar box.
832,832,     --   KUMAIL'S APARTMENT. Kumail and Emily snuggle in bed.
833,833,     -- EMILY'S APARTMENT. Emily and Kumail play footsie on
834,834,     her couch.
835,835,     -- KUMAIL'S PARENTS HOUSE. Kumail is mid-sip of water
836,836,     when he hears the doorbell ring.
837,837,     -- KUMAIL'S APARTMENT. Another headshot into the cigar
838,838,     box.
839,839,     END MONTAGE.
840,840,     INT. TRIPLE DOOR BAR - LATER
841,841,     Emily with Kumail and his friends: CJ and Mary.
842,842,                             CJ
843,843,"                Emily, has Kumail told you that in"
844,844,                addition to being an Uber driver he
845,845,                also has a one-man show?
846,846,                             EMILY
847,847,"                No, he did not tell me that.   Do you"
848,848,                really?
