"","line","content"
"104",104,"          appearances, for beauty is found within."
"105",105,"The majordomo and footman approach to usher her out.   The woman  "
"106",106,"lowers her head as if to cry --"
"107",107,"                    NARRATOR (V.O.)"
"108",108,"          And when he dismissed her again, the old"
"109",109,"          woman's outward appearance melted away"
"110",110,"          to reveal..."
"111",111,"Suddenly, the old woman's cape and hood cocoon.    AN ERUPTION OF"
"112",112,"LIGHT as she transforms into...                                      "
"113",113,"                    NARRATOR (V.O.)"
"114",114,"          ...a beautiful Enchantress."
"115",115,"The wind picks up inside the room.   Frightened, the Prince          "
"116",116,"falls to his knees."
"117",117,"                    NARRATOR (V.O.)"
"118",118,"          The Prince tried to apologize but it"
"119",119,"          was too late. For she had seen that"
"120",120,"          there was no love in his heart.                            "
"121",121,"As the Prince begs for mercy, his body begins to transform.          "
"122",122,"His jewelry pops off. His clothing rips as he grows larger."
"123",123,"                    NARRATOR (V.O.)"
"124",124,"          As punishment, she transformed him"
"125",125,"          into a hideous beast..."
"126",126,"The guests scream in horror and flee. But pushing his way            "
"127",127,"through the crowd, A YOUNG BOY slips into the ballroom,"
"128",128,"watching in wonder as -- the PRINCE'S SHADOW twists into the"
"129",129,"SHADOW OF A HIDEOUS BEAST."
"130",130,"The boy's mother frantically follows him inside --                   "
"131",131,"                     BOY'S MOTHER                                    "
"132",132,"          Chip!   Chip! Oh my...                                     "
"133",133,"-- just as the doors slam shut, leaving the staff, the               "
"134",134,"entertainers and the dog trapped in the room.                        "
"135",135,"                    NARRATOR (V.O.)"
"136",136,"          ... and placed a powerful spell on the"
"137",137,"          castle and all who lived there."
"138",138,"                                                                4."
"139",139,"5A   "
"140",140," BALLROOM - CASTLE - NIGHT                             5A       "
"141",141,"     CLOSE ON a portrait of the handsome prince -- as the beast's        "
"142",142,"     giant paw slashes it.                                               "
"143",143,"6    "
"144",144," CASTLE - NIGHT                                            6"
"145",145,"     Years later, the enchanted castle stands isolated. The         "
"146",146,"     property is surrounded by an ice hedge. The only sound is the"
"147",147,"     grim winter wind. As we move closer:                           "
"148",148,"                         NARRATOR (V.O.)"
"149",149,"               As days bled into years, the Prince"
"150",150,"               and his servants were forgotten by the"
"151",151,"               world. For the Enchantress had erased"
"152",152,"               all memory of them from the minds of                      "
"153",153,"               the people they loved.                                    "
"154",154,"7    "
"155",155,"/"
"156",156," BEAST'S LAIR - WEST WING - CASTLE - NIGHT            7    "
"157",157,"     At the highest window of the west wing, we see THE BEAST. The  "
"158",158,"     ROSE, already wilting, floats before him. To protect it, the"
"159",159,"     beast has covered it with a glass bell jar.                    "
"160",160,"                         NARRATOR (V.O.)"
"161",161,"               But the rose she had offered was truly"
"162",162,"               an enchanted rose. If he could learn to"
"163",163,"               love another and earn their love in"
"164",164,"               return by the time the last petal fell,"
"165",165,"               the spell would be broken. If not, he"
"166",166,"               would be doomed to remain a beast for"
"167",167,"               all time."
"168",168,"     TIGHT ON THE ROSE -- another petal drops."
"169",169,"                         NARRATOR (V.O.)"
"170",170,"               As the years passed, he fell into"
"171",171,"               despair and lost all hope. For who"
"172",172,"               could ever learn to love a beast?"
"173",173,"8    "
"174",174," BELLE'S COTTAGE - MORNING                                 8"
"175",175,"     The front door of a cozy cottage opens to reveal -- BELLE, a     "
"176",176,"     pure beauty blessed with intelligent, fiercely inquisitive eyes."
"177",177,"     With book in hand, she takes a deep breath of morning air and"
"178",178,"     gazes toward the church which peeks above the village rooftops."
"179",179,"                         BELLE"
"180",180,"               Little town, it's a quiet village"
"181",181,"               Every day like the one before"
"182",182,"               Little town full of little people"
"183",183,"               Waking up to say..."
"184",184,"     Belle looks at the clock on the church counting to 8am.   Wait"
"185",185,"     for it. 3. 2. 1."
"186",186,"                                                                5."
"187",187,"9   "
"188",188," VILLAGE OF VILLENEUVE - MORNING                            9"
"189",189,"    On cue, the villagers begin their day. A HOUSEWIFE opens a           "
"190",190,"    window, nods to a WOMAN shaking out a rug nearby. A BUTCHER          "
"191",191,"    opens his shop, waves to a COBBLER moving past with his cart.        "
"192",192,"                         VILLAGERS"
"193",193,"              Bonjour.   Bonjour. Bonjour.   Bonjour."
"194",194,"    An old VAGRANT is the only one to notice Belle, smiling at her  "
"195",195,"    as he's tossed inside a HOLDING TANK by two GENDARMES.          "
"196",196,"                         VAGRANT"
"197",197,"              Bonjour."
"198",198,"    Belle weaves between the villagers, making herself invisible.        "
"199",199,"    She passes a harried BAKER, buys a baguette --                       "
"200",200,"                        BELLE"
"201",201,"              There goes the baker with his tray like"
"202",202,"              always"
"203",203,"              The same old bread and rolls to sell"
"204",204,"    Belle approaches JEAN, the potter, tending to his MULE.              "
"205",205,"                        BELLE (CONT'D)"
"206",206,"              Every morning just the same"
"207",207,"              Since the morning that we came"
"208",208,"              To this poor provincial town"
"209",209,"                        JEAN"
"210",210,"              Good morning, Belle"
"211",211,"    Jean scratches his head, trying to remember something.    He         "
"212",212,"    searches his cart which is loaded with pottery."
"213",213,"                        BELLE"
"214",214,"              Good morning, Monsieur Jean.   Have you"
"215",215,"              lost something again?"
"216",216,"                        JEAN"
"217",217,"              I believe I have. Problem is, I can't"
"218",218,"              remember what. Well, I'm sure it will"
"219",219,"              come to me."
"220",220,"    As she leaves:                                                       "
"221",221,"                        JEAN (CONT'D)"
"222",222,"              Where are you off to?"
"223",223,"                        BELLE"
"224",224,"              To return this book to Pere Robert."
"225",225,"              It's about two lovers in fair Verona."
"226",226,"                        JEAN                                             "
"227",227,"              Sounds boring.                                             "
"228",228,"                                                               6."
"229",229,"     Later -- Belle passes SCHOOL BOYS as they march into the school  "
"230",230,"     house. Their heads turn in unison."
"231",231,"                         SCHOOL BOYS                                  "
"232",232,"               Look there she goes"
"233",233,"               That girl is strange, no question"
"234",234,"     The NASTY HEADMASTER ushers them in impatiently.                 "
"235",235,"                         NASTY HEADMASTER"
"236",236,"               Dazed and distracted, can't you tell?"
"237",237,"     As the boys scramble into school, Belle steps on the stones"
"238",238,"     over the duck pond -- revealing GIRLS forced into \""woman's       "
"239",239,"     work\"" chores, washing clothes in the circular laverie."
"240",240,"     They're surrounded by women kneading clothes on barrels.         "
"241",241,"                         WASHER WOMEN                                 "
"242",242,"               Never part of any crowd"
"243",243,"               `Cause her head's up on some cloud"
"244",244,"                          LITTLE GIRLS"
"245",245,"               No denying she's a funny girl"
"246",246,"               That Belle"
"247",247,"     A FLIRTATIOUS FARMER approaches a PRETTY FISHMONGER'S WIFE.      "
"248",248,"                         FARMER                                       "
"249",249,"               Bonjour, good day, how is your family?"
"250",250,"                         PRETTY FISHMONGER'S WIFE                     "
"251",251,"                   (pointed)"
"252",252,"               Bonjour, good day, how is your wife?"
"253",253,"     THE FISHMONGER pops up next to his wife, sending the would-be-  "
"254",254,"     Lothario into retreat. Another fishmonger, the shrewish         "
"255",255,"     CLOTHILDE, accosts him:                                         "
"256",256,"                         CLOTHILDE"
"257",257,"               I need six eggs"
"258",258,"     The FARMER points out the price.   Belle moves past.             "
"259",259,"                         CLOTHILDE (CONT'D)"
"260",260,"               That's too expensive"
"261",261,"                         BELLE"
"262",262,"               There must be more than this provincial"
"263",263,"               life"
"264",264,"10   "
"265",265," CHURCH VESTRY - DAY                                   10    "
"266",266,"     Belle escapes into the peace and serenity of a country"
"267",267,"     church. Jolly PERE ROBERT looks up as she enters."
"268",268,"                                                                 7."
"269",269,"                             PERE ROBERT"
"270",270,"                  Well! If it isn't the only bookworm                   "
"271",271,"                  in town. So where did you run off to                  "
"272",272,"                  this week?"
"273",273,"                            BELLE"
"274",274,"                  Two cities in Northern Italy.    I                    "
"275",275,"                  didn't want to come back.                             "
"276",276,"     Belle hands \""Romeo and Juliet\"" to Pere Robert, who dutifully"
"277",277,"     returns it to the shelves of the town's \""library\"": a COUPLE"
"278",278,"     DOZEN BOOKS in total. She remains hopeful."
"279",279,"                            BELLE (CONT'D)"
"280",280,"                  Have you got any new places to go?"
"281",281,"                            PERE ROBERT"
"282",282,"                  I'm afraid not. But you may reread"
"283",283,"                  any of the old ones that you'd like."
"284",284,"                            BELLE"
"285",285,"                  Thank you, Pere Robert. Your library"
"286",286,"                  almost makes our small corner of the                  "
"287",287,"                  world feel big.                                       "
"288",288,"     He smiles.    Belle picks up a new book and smiles back."
"289",289,"                            PERE ROBERT"
"290",290,"                  Bon voyage."
"291",291,"11   "
"292",292," VILLAGE OF VILLENEUVE - DAY                             11"
"293",293,"     ANGLE ON BELLE -- nose planted in her book, she walks down"
"294",294,"     into the crowded market which is just being set up. Belle          "
"295",295,"     passes TOM, DICK, and STANLEY - all burly, tough guys.             "
"296",296,"                            TOM, DICK & STANLEY                         "
"297",297,"                  Look -- there she goes"
"298",298,"                  The girl is so peculiar"
"299",299,"     Belle buys jam then glides past an APOTHECARY's open cart:         "
"300",300,"                            APOTHECARY                                  "
"301",301,"                  I wonder if she's feeling well"
"302",302,"     Belle ducks under CHEESE SELLERS carrying their trays:             "
"303",303,"                            CHEESE SELLERS                              "
"304",304,"                  With a dreamy far-off look"
"305",305,"                  And her nose stuck in a book"
"306",306,"                  What a puzzle to the rest of us"
"307",307,"                  Is Belle"
"308",308,"     Behind her, FLORISTS pass with huge bouquets. It's a glorious"
"309",309,"     parade but Belle remains oblivious as she continues to read...  "
"310",310,"                                                                8."
"311",311,"                          BELLE                                         "
"312",312,"                Oh... isn't this amazing?"
"313",313,"                It's my favorite part because you'll see"
"314",314,"                Here's where she meets Prince Charming"
"315",315,"                But she won't discover that it's him"
"316",316,"                `Til chapter three"
"317",317,"      Three fashion-crazed VILLAGE LASSES -- all dressed in the same    "
"318",318,"      style -- pop their heads from the windows of the dress shop.      "
"319",319,"      Their MOTHER, who is besotted with Belle, heads outside when      "
"320",320,"      she sees her:                                                     "
"321",321,"                          VILLAGE LASSES' MOTHER                        "
"322",322,"                Now it's no wonder that her name means"
"323",323,"                \""Beauty\"""
"324",324,"                Her looks have got no parallel"
"325",325,"      Her daughters follow, seething with jealousy:                     "
"326",326,"                          VILLAGE LASS #1                               "
"327",327,"                But behind that fair facade"
"328",328,"                I'm afraid she's rather odd"
"329",329,"                          VILLAGE LASSES' MOTHER                        "
"330",330,"                    (greets Belle)                                      "
"331",331,"                Very different from the rest of us"
"332",332,"                          VILLAGE LASSES                                "
"333",333,"                She's nothing like the rest of us"
"334",334,"                Yes, different from the rest of us"
"335",335,"      Belle slips through the crowd.                                    "
"336",336,"                           VILLAGERS                                    "
"337",337,"                Is Belle                                                "
"338",338,"11A   "
"339",339," VILLAGE PROMONTORY - DAY                            11A      "
"340",340,"      Looking down on the village is GASTON, a dashingly handsome       "
"341",341,"      war hero clad in a dazzling gold breastplate. The only thing      "
"342",342,"      bigger than his muscles is his ego. Strapped on his saddle        "
"343",343,"      is a musket and the spoils of his hunt: rabbit, fox, and"
"344",344,"      fowl. Riding beside him is Gaston's long-suffering aide-de-       "
"345",345,"      camp and devoted best friend LEFOU."
"346",346,"      Through his spyglass, Gaston spots Belle.                         "
"347",347,"                          GASTON"
"348",348,"                Look at her, LeFou. My future wife.                     "
"349",349,"                Belle is the most beautiful girl in                     "
"350",350,"                the village. That makes her the best.                   "
"351",351,"                          LEFOU"
"352",352,"                But she's so well-read, and you're"
"353",353,"                so..."
"354",354,"                    (about to say \""not\"")"
"355",355,"                Athletically inclined.                                  "
"356",356,"                                                           9."
"357",357,"                    GASTON"
"358",358,"          I know. Belle can be as argumentative"
"359",359,"          as she is beautiful."
"360",360,"                    LEFOU"
"361",361,"          Exactly, who needs her, when you've                   "
"362",362,"          got us!                                               "
"363",363,"                    GASTON"
"364",364,"          Yes, but ever since the war I've been                 "
"365",365,"          missing something. And she's the only"
"366",366,"          girl I've met who gives me that sense"
"367",367,"          of..."
"368",368,"                    LEFOU                                       "
"369",369,"          Je ne sais quoi?                                      "
"370",370,"                    GASTON                                      "
"371",371,"          I don't know what that means.                         "
"372",372,"                                                                "
"373",373,""
"374",374," VILLAGE OF VILLENEUVE - DAY                                "
"375",375,"Gaston and LeFou ride through the village gates. Gaston         "
"376",376,"motions toward Belle in the village square. Geese flock         "
"377",377,"around her feet, seeming to follow her.                         "
"378",378,"                    GASTON"
"379",379,"              (singing)"
"380",380,"          Right from the moment when I met her,"
"381",381,"          saw her"
"382",382,"          I said she's gorgeous and I fell"
"383",383,"          Here in town there's only she"
"384",384,"          Who is beautiful as me"
"385",385,"          So I'm making plans to woo and marry"
"386",386,"          Belle"
"387",387,"As Gaston passes, the lasses try to catch his eye.              "
"388",388,"                    VILLAGE LASSES"
"389",389,"          Look there he goes, isn't he dreamy"
"390",390,"          Monsieur Gaston, oh he's so cute"
"391",391,"          Be still my heart I'm hardly breathing"
"392",392,"          He's such a tall, dark, strong and"
"393",393,"          handsome brute"
"394",394,"As Gaston dismounts, the lasses get splattered with mud from    "
"395",395,"his horse's hooves. LeFou shoots them a look, whispers:         "
"396",396,"                    LEFOU                                       "
"397",397,"          It's never gonna happen, ladies.                      "
"398",398,"Noticing Belle crossing the market, Gaston starts off in        "
"399",399,"pursuit. He grabs flowers from the PERFUME STALL and makes a    "
"400",400,"bouquet. As they each make their way through the market:        "
"401",401,"    WASHER WOMEN #1, 2, 3                    GASTON                 "
"402",402,"Bonjour!                           Pardon!                          "
"403",403,"                                                              10."
"404",404,"             BELLE                              BARMAID                 "
"405",405,"Good day.                          Mais oui!                            "
"406",406,"             TOM                            HOUSEWIFE #1                "
"407",407,"You call this bacon?               What lovely flowers!                 "
"408",408,"        CHEESEMAKER #2                      WOOD CARRIER                "
"409",409,"Some cheese...                     ...Ten yards!                        "
"410",410,"         BREAD BUYER                            GASTON                  "
"411",411,"...One pound.                      `Scuse me!                           "
"412",412,"        CHEESEMAKER #1                    GASTON (CONT'D)               "
"413",413,"I'll get the knife.                Please let me through!               "
"414",414,"          JAM SELLER                          COBBLER                   "
"415",415,"This bread...                      Those fish...                        "
"416",416,"          JAM SELLER                      COBBLER (CONT'D)              "
"417",417,"It's stale!                        They smell!                          "
"418",418,"            BELLE                              GASTON"
"419",419,"There must be more than this       Just watch -- I'm going to"
"420",420,"provincial life!                   make Belle my wife!"
"421",421,"The image swells to reveal the whole village, singing."
"422",422,"                      ALL"
"423",423,"            Look there she goes a girl who's"
"424",424,"            Strange but special"
"425",425,"            A most peculiar mademoiselle"
"426",426,"            It's a pity and a sin"
"427",427,"            She doesn't quite fit in!"
"428",428,"                      VILLAGE LASSES"
"429",429,"            But she really is a funny girl"
"430",430,"                      VILLAGE MEN"
"431",431,"            A beauty but a funny girl"
"432",432,"                      ALL"
"433",433,"            She really is a funny girl that Belle!                  "
"434",434,"Slightly out of breath, Gaston finally catches up with Belle.       "
"435",435,"                      GASTON"
"436",436,"            Good morning, Belle!   Wonderful book you               "
"437",437,"            have there."
"438",438,"                      BELLE"
"439",439,"            You've read it?"
"440",440,"                      GASTON"
"441",441,"            Well, not that one. But, you know.                      "
"442",442,"            Books.                                                  "
"443",443,"                (hands her the flowers)"
"444",444,"            For your dinner table. Shall I join you"
"445",445,"            this evening?                                           "
"446",446,"                                                                11."
"447",447,"                         BELLE                                          "
"448",448,"               Sorry, not tonight.                                      "
"449",449,"                          GASTON                                        "
"450",450,"               Busy?                                                    "
"451",451,"                          BELLE                                         "
"452",452,"               No.                                                      "
"453",453,"     A mortified smile and Belle is off.   LeFou approaches.            "
"454",454,"                          LEFOU                                         "
"455",455,"               So.   Moving on?                                         "
"456",456,"                         GASTON"
"457",457,"               No, LeFou. It's the ones who play                        "
"458",458,"               hard to get that are always the                          "
"459",459,"               sweetest prey.                                           "
"460",460,"                         GASTON (CONT'D)                                "
"461",461,"               That's what makes Belle so appealing.                    "
"462",462,"               She hasn't made a fool of herself just                   "
"463",463,"               to gain my favor. What would you call                    "
"464",464,"               that?                                                    "
"465",465,"                          LEFOU                                         "
"466",466,"               Dignity?                                                 "
"467",467,"                         GASTON                                         "
"468",468,"               It's outrageously attractive, isn't                      "
"469",469,"               it?                                                      "
"470",470,"     Gaston looks at the village lasses standing outside of the         "
"471",471,"     tavern. They all give him the eye. Gaston saunters over.           "
"472",472,"12   "
"473",473," BELLE'S COTTAGE - DAY                                   12"
"474",474,"     Belle hears the tinkle of a sweet MUSIC BOX tune wafting out of  "
"475",475,"     her father's basement workshop.                                  "
"476",476,"13   "
"477",477," CELLAR WORK ROOM - BELLE'S COTTAGE - DAY                13    "
"478",478,"     Belle descends into to her father's dusty work room. Sunlight  "
"479",479,"     spotlights MAURICE hunched over his workspace. Belle quietly"
"480",480,"     watches as he sings along with the music box theme.            "
"481",481,"                         MAURICE                                        "
"482",482,"               How does a moment last forever?                          "
"483",483,"               How can a story never die?                               "
"484",484,"               It is love we must hold on to                            "
"485",485,"               Never easy -- but we try                                 "
"486",486,"     Maurice tinkers with gears on the box, which depicts an artist  "
"487",487,"     in a Parisian garret, painting his wife's portrait as she holds"
"488",488,"     a red rose above their baby.                                     "
"489",489,"                                                         12."
"490",490,"                      MAURICE (CONT'D)"
"491",491,"            Sometimes our happiness is captured"
"492",492,"            Somehow a time and place stand still"
"493",493,"            Love lives on inside our hearts"
"494",494,"            And always will"
"495",495,"                (seeing Belle)"
"496",496,"            Oh, good, Belle, you're back. Can you                "
"497",497,"            please hand me the --"
"498",498,"Before he can say the word \""screwdriver\"" it's in his hand."
"499",499,"                         MAURICE (CONT'D)"
"500",500,"            And the --                                           "
"501",501,"Tweezers.   Then Belle hands him a small hammer...               "
"502",502,"                      MAURICE (CONT'D)                           "
"503",503,"            No no I don't need --                                "
"504",504,"... just as a spring pops off.                                   "
"505",505,"                      MAURICE (CONT'D)                           "
"506",506,"            Actually yes, that's exactly what I                  "
"507",507,"            need.                                                "
"508",508,"He goes back to tinkering. Belle gazes at other music boxes,"
"509",509,"each a small work of art, depicting famous landmarks from"
"510",510,"around the world."
"511",511,"                      BELLE"
"512",512,"            Papa, do you think I'm odd?"
"513",513,"                      MAURICE"
"514",514,"            My daughter? Odd?     Where did you get              "
"515",515,"            an idea like that?"
"516",516,"                      BELLE"
"517",517,"            I don't know. People talk.                           "
"518",518,"                      MAURICE                                    "
"519",519,"            Oh. People. This village may be                      "
"520",520,"            small, small-minded even, but small                  "
"521",521,"            also means safe.                                     "
"522",522,"Maurice can see this line of argument doesn't do much for his    "
"523",523,"daughter.                                                        "
"524",524,"                      MAURICE (CONT'D)"
"525",525,"            Even back in Paris, I knew a girl who                "
"526",526,"            was so different, so daring, so ahead"
"527",527,"            of her time that people mocked her"
"528",528,"            until the day they found themselves"
"529",529,"            imitating her.                                       "
"530",530,"                      BELLE                                      "
"531",531,"            Just tell me one more thing about her.               "
"532",532,"                                                               13."
"533",533,"      Maurice turns to the music box as if to change the subject.        "
"534",534,"      But looking back up to Belle's eagerness, he relents.              "
"535",535,"                          MAURICE                                        "
"536",536,"                Your mother was... fearless.                             "
"537",537,"                Fearless.                                                "
"538",538,"      With that, Maurice closes his music box.                           "
"539",539,"14    "
"540",540," BELLE'S COTTAGE - DAY                                   14"
"541",541,"      As Maurice carefully loads his music boxes onto his wagon,         "
"542",542,"      Belle tends to the family's old glue horse, PHILIPPE.              "
"543",543,"      Maurice climbs into the wagon, and smiles down at his              "
"544",544,"      daughter.                                                          "
"545",545,"                          MAURICE"
"546",546,"                What would you like me to bring you from"
"547",547,"                the market?"
"548",548,"                          BELLE"
"549",549,"                A rose like the one in the painting."
"550",550,"                          MAURICE"
"551",551,"                You ask for that every year."
"552",552,"                          BELLE"
"553",553,"                And every year, you bring it."
"554",554,"                          MAURICE"
"555",555,"                Then I shall bring you another. You                      "
"556",556,"                have my word. Come on, Philippe!                         "
"557",557,"                          BELLE                                          "
"558",558,"                I'll see you tomorrow!                                   "
"559",559,"                            MAURICE                                      "
"560",560,"                Tomorrow!    With the rose!                              "
"561",561,"      As Maurice rides away, Belle's warmth gives way to concern.        "
"562",562,"                          BELLE                                          "
"563",563,"                    (to herself)                                         "
"564",564,"                Stay safe...                                             "
"565",565,"14A   "
"566",566," BELLE'S COTTAGE - TACKROOM - DAY                    14A       "
"567",567,"      Surrounded by design sketches, Belle's workbench features a        "
"568",568,"      small model of her `washing machine' prototype. Belle places       "
"569",569,"      the miniature barrel in position... fastens a rope to a            "
"570",570,"      leather strap... shaves chips off a block of soap... collects      "
"571",571,"      the soap chips in a small sack... and rushes out.                  "
"572",572,"15    "
"573",573," VILLAGE OF VILLENEUVE - LAVERIE - DAY                   15"
"574",574,"      A young WASHER GIRL watches as --                                  "
"575",575,"                                                              14."
"576",576,"     Belle tosses clothes and some soap chips into an empty BARREL  "
"577",577,"     and rolls it into the fountain! It bobs on its side. Tying the "
"578",578,"     other end of the strap to the mule's harness, she sets him     "
"579",579,"     walking around the circular laverie..."
"580",580,"                         WASHER GIRL"
"581",581,"               What are you doing?"
"582",582,"                         BELLE"
"583",583,"               The laundry."
"584",584,"     With a smile, Belle points to the rotating barrel, which now    "
"585",585,"     resembles a very early Whirlpool washing machine. Belle takes  "
"586",586,"     her book and quietly begins to read. After a moment, she looks  "
"587",587,"     up to find the washer girl staring at her, speechless.          "
"588",588,"                         BELLE (CONT'D)                                "
"589",589,"               Come!                                                   "
"590",590,"     Belle waves for the girl to join her.                             "
"591",591,"16   "
"592",592," VILLAGE OF VILLENEUVE - LAVERIE - DAY (LATER)          16"
"593",593,"     The NASTY HEADMASTER emerges from the school house to see --      "
"594",594,"     The barrel is now filled with sudsy clothes. Belle is sitting"
"595",595,"     with the washer girl. She holds a book open, teaching the girl  "
"596",596,"     to read."
"597",597,"                         WASHER GIRL                                   "
"598",598,"                   (struggling)                                        "
"599",599,"               The blue bird flies...                                  "
"600",600,"                         BELLE                                         "
"601",601,"               ...over the dark wood.                                  "
"602",602,"                         NASTY HEADMASTER"
"603",603,"               What on earth are you doing?"
"604",604,"     He is joined by the fishmonger CLOTHILDE, outraged.               "
"605",605,"                         NASTY HEADMASTER (CONT'D)"
"606",606,"               Teaching another girl to read? Isn't                    "
"607",607,"               one enough?                                             "
"608",608,"     Belle locks eyes with the headmaster, then turns back to the"
"609",609,"     girl. The headmaster seethes."
"610",610,"                         CLOTHILDE"
"611",611,"               We have to do something."
"612",612,"18   "
"613",613," VILLAGE OF VILLENEUVE - LAVERIE - DAY (LATER)          18    "
"614",614,"     Belle's washing machine is hauled out of the laverie and          "
"615",615,"     dumped onto the ground. She collects her laundry from the         "
"616",616,"     dirt, trying to remain poised before the gawking crowd.           "
"617",617,"                                                               15."
"618",618,"17   "
"619",619," VILLAGE OF VILLENEUVE - DAY (LATER)                      17"
"620",620,"     Gaston shakes his head and laughs, absolutely smitten."
"621",621,"                         GASTON"
"622",622,"               You are the wildest, most beautiful"
"623",623,"               thing I've ever seen. No one deserves"
"624",624,"               you, but at least I know our children"
"625",625,"               will be beautiful."
"626",626,"     A reverse angle reveals Gaston was addressing his reflection        "
"627",627,"     in a shop window.                                                   "
"628",628,"                         LEFOU (O.S.)                                    "
"629",629,"               Am I catching you at a bad time?                          "
"630",630,"                         GASTON                                          "
"631",631,"               What is it, LeFou?"
"632",632,"                         LEFOU"
