"","line","sentiment","n","paragraph"
"117",211,"trust",1,2
"118",214,"joy",1,2
"119",216,"anger",1,2
"120",216,"disgust",1,2
"121",216,"fear",1,2
"122",218,"anticipation",1,2
"123",218,"joy",1,2
"124",218,"trust",1,2
"125",220,"trust",1,2
"126",225,"anticipation",1,2
"127",225,"trust",1,2
"128",226,"fear",1,2
"129",231,"sadness",1,2
"130",232,"sadness",1,2
"131",237,"anticipation",1,2
"132",237,"fear",1,2
"133",237,"joy",1,2
"134",237,"trust",1,2
"135",244,"trust",1,2
"136",252,"anticipation",2,2
"137",252,"joy",2,2
"138",252,"surprise",1,2
"139",252,"trust",1,2
"140",258,"anger",1,2
"141",258,"disgust",1,2
"142",258,"fear",1,2
"143",258,"sadness",1,2
"144",263,"joy",1,2
"145",263,"surprise",1,2
"146",263,"trust",1,2
"147",268,"anticipation",1,2
"148",268,"joy",1,2
"149",268,"surprise",1,2
"150",269,"anticipation",1,2
"151",269,"fear",1,2
"152",271,"anticipation",1,2
"153",271,"joy",2,2
"154",271,"surprise",1,2
"155",271,"trust",2,2
"156",274,"anticipation",1,2
"157",277,"sadness",1,2
"158",278,"anticipation",1,2
"159",278,"joy",1,2
"160",278,"surprise",1,2
"161",280,"joy",1,2
"162",280,"trust",1,2
"163",284,"anticipation",1,2
"164",284,"joy",1,2
"165",284,"trust",1,2
"166",291,"anger",1,2
"167",291,"disgust",1,2
"168",291,"sadness",1,2
"169",293,"trust",1,2
"170",294,"surprise",1,2
"171",295,"anticipation",1,2
"172",295,"joy",1,2
"173",295,"surprise",1,2
"174",297,"anticipation",1,2
"175",297,"joy",1,2
"176",297,"trust",1,2
"177",302,"anticipation",1,2
"178",302,"joy",1,2
"179",302,"surprise",1,2
"180",303,"trust",1,2
"181",304,"anticipation",1,2
"182",304,"fear",1,2
"183",304,"joy",1,2
"184",304,"surprise",1,2
"185",304,"trust",1,2
"186",310,"joy",1,3
"187",310,"surprise",1,3
"188",313,"anticipation",2,3
"189",313,"joy",1,3
"190",313,"surprise",1,3
"191",315,"joy",1,3
"192",315,"trust",1,3
"193",322,"anticipation",1,3
"194",322,"joy",1,3
"195",325,"anticipation",1,3
"196",325,"joy",1,3
"197",325,"surprise",2,3
"198",325,"trust",1,3
"199",329,"fear",1,3
"200",332,"anticipation",1,3
"201",334,"trust",1,3
"202",336,"trust",1,3
"203",339,"anger",1,3
"204",339,"fear",1,3
"205",339,"sadness",1,3
"206",341,"anticipation",1,3
"207",341,"joy",1,3
"208",341,"surprise",1,3
"209",341,"trust",1,3
"210",342,"trust",1,3
"211",343,"anticipation",1,3
"212",343,"joy",1,3
"213",343,"surprise",1,3
"214",346,"trust",1,3
"215",347,"sadness",1,3
"216",348,"joy",1,3
"217",348,"sadness",1,3
"218",349,"trust",2,3
"219",351,"joy",1,3
"220",353,"joy",1,3
"221",353,"trust",1,3
"222",357,"anger",1,3
"223",357,"anticipation",1,3
"224",357,"disgust",1,3
"225",357,"fear",1,3
"226",357,"joy",1,3
"227",357,"sadness",1,3
"228",360,"anticipation",1,3
"229",360,"joy",1,3
"230",360,"surprise",1,3
"231",360,"trust",1,3
"232",362,"anticipation",1,3
"233",362,"trust",1,3
"234",368,"fear",1,3
"235",368,"sadness",1,3
"236",369,"anticipation",1,3
"237",369,"joy",1,3
"238",369,"surprise",1,3
"239",370,"anger",1,3
"240",370,"anticipation",1,3
"241",370,"disgust",1,3
"242",370,"fear",1,3
"243",370,"sadness",1,3
"244",370,"surprise",1,3
"245",370,"trust",1,3
"246",377,"joy",1,3
"247",379,"anger",1,3
"248",379,"fear",1,3
"249",379,"sadness",1,3
"250",381,"sadness",1,3
"251",382,"anger",1,3
"252",382,"disgust",1,3
"253",382,"fear",2,3
"254",382,"sadness",1,3
"255",388,"anger",2,3
"256",388,"anticipation",1,3
"257",388,"disgust",1,3
"258",388,"fear",1,3
"259",388,"sadness",1,3
"260",395,"fear",1,3
"261",395,"sadness",1,3
"262",397,"anticipation",1,3
"263",400,"sadness",1,3
"264",403,"anticipation",1,3
"265",405,"anticipation",1,3
"266",413,"anticipation",1,3
"267",413,"joy",1,3
"268",413,"trust",1,3
"269",417,"sadness",1,3
"270",417,"trust",1,3
"271",422,"trust",1,3
"272",427,"fear",1,3
"273",427,"joy",1,3
"274",427,"sadness",1,3
"275",430,"anticipation",1,3
"276",430,"joy",2,3
"277",430,"trust",1,3
"278",433,"anger",1,3
"279",433,"anticipation",1,3
"280",433,"disgust",1,3
"281",433,"fear",1,3
"282",433,"joy",1,3
"283",433,"trust",1,3
"284",440,"anticipation",1,3
"285",440,"joy",1,3
"286",440,"sadness",1,3
"287",440,"trust",1,3
"288",445,"joy",1,3
"289",445,"trust",1,3
"290",447,"anticipation",1,3
"291",447,"fear",1,3
"292",451,"anticipation",1,3
"293",451,"fear",1,3
"294",451,"joy",1,3
"295",451,"trust",1,3
"296",460,"trust",2,3
"297",461,"sadness",1,3
"298",461,"surprise",1,3
"299",464,"anticipation",1,3
"300",464,"joy",1,3
"301",464,"trust",1,3
"302",465,"anger",1,4
"303",465,"fear",1,4
"304",468,"joy",1,4
"305",475,"fear",1,4
"306",475,"trust",1,4
"307",476,"trust",1,4
"308",478,"trust",1,4
"309",480,"anger",1,4
"310",480,"disgust",2,4
"311",480,"fear",1,4
"312",482,"fear",1,4
"313",486,"fear",1,4
"314",486,"sadness",1,4
"315",487,"fear",1,4
"316",487,"sadness",1,4
"317",492,"disgust",1,4
"318",498,"anger",1,4
"319",498,"fear",1,4
"320",498,"sadness",1,4
"321",501,"sadness",1,4
"322",502,"anger",1,4
"323",502,"fear",1,4
"324",502,"sadness",1,4
"325",504,"fear",1,4
"326",506,"anger",1,4
"327",506,"disgust",1,4
"328",506,"fear",1,4
"329",508,"anger",1,4
"330",508,"anticipation",1,4
"331",508,"disgust",1,4
"332",508,"fear",2,4
"333",508,"sadness",1,4
"334",510,"fear",1,4
"335",511,"anger",1,4
"336",511,"anticipation",1,4
"337",511,"disgust",1,4
"338",511,"joy",1,4
"339",511,"surprise",1,4
"340",511,"trust",1,4
"341",514,"anger",1,4
"342",514,"fear",1,4
"343",514,"sadness",1,4
"344",514,"trust",1,4
"345",518,"anticipation",1,4
"346",519,"fear",1,4
"347",519,"sadness",1,4
"348",521,"anger",1,4
"349",521,"disgust",1,4
"350",521,"fear",1,4
"351",521,"sadness",1,4
"352",522,"joy",1,4
"353",529,"disgust",1,4
"354",530,"sadness",1,4
"355",532,"fear",1,4
"356",532,"sadness",1,4
"357",537,"fear",1,4
"358",542,"anticipation",3,4
"359",545,"anticipation",1,4
"360",545,"trust",1,4
"361",549,"joy",1,4
"362",550,"fear",1,4
"363",550,"joy",1,4
"364",551,"joy",1,4
"365",551,"trust",1,4
"366",556,"anticipation",1,4
"367",556,"joy",1,4
"368",556,"trust",1,4
"369",557,"anticipation",1,4
"370",557,"joy",1,4
"371",557,"surprise",1,4
"372",561,"joy",1,4
"373",561,"trust",1,4
"374",565,"anger",1,4
"375",572,"joy",1,4
"376",572,"surprise",1,4
"377",572,"trust",1,4
"378",576,"joy",1,4
"379",577,"anticipation",1,4
"380",577,"joy",1,4
"381",577,"surprise",1,4
"382",577,"trust",1,4
"383",588,"anticipation",2,4
"384",588,"joy",1,4
"385",588,"surprise",1,4
"386",588,"trust",1,4
"387",591,"anticipation",1,4
"388",591,"joy",1,4
"389",591,"surprise",1,4
"390",591,"trust",1,4
"391",596,"trust",1,4
"392",598,"anticipation",1,4
"393",598,"disgust",1,4
"394",598,"joy",1,4
"395",598,"surprise",1,4
"396",598,"trust",2,4
"397",602,"anger",1,4
"398",602,"trust",1,4
"399",612,"anger",1,4
"400",612,"disgust",2,4
"401",612,"fear",1,4
"402",616,"fear",1,4
"403",616,"sadness",1,4
"404",616,"surprise",1,4
"405",621,"trust",1,5
"406",625,"surprise",1,5
"407",626,"surprise",1,5
"408",628,"anger",2,5
"409",628,"disgust",1,5
"410",628,"fear",1,5
"411",628,"sadness",1,5
"412",631,"anticipation",1,5
"413",633,"surprise",1,5
"414",634,"anger",1,5
"415",634,"fear",1,5
"416",634,"sadness",1,5
"417",635,"anticipation",1,5
"418",636,"anticipation",1,5
"419",636,"joy",1,5
"420",636,"trust",1,5
"421",644,"anger",1,5
"422",644,"disgust",1,5
"423",645,"trust",1,5
"424",648,"fear",1,5
"425",648,"trust",1,5
"426",654,"fear",1,5
"427",662,"sadness",1,5
"428",669,"fear",1,5
"429",669,"sadness",1,5
"430",671,"sadness",1,5
"431",684,"anticipation",1,5
"432",684,"joy",1,5
"433",684,"trust",1,5
"434",695,"sadness",1,5
"435",701,"trust",1,5
"436",702,"anticipation",1,5
"437",702,"fear",1,5
"438",705,"trust",1,5
"439",707,"anticipation",1,5
"440",707,"disgust",1,5
"441",707,"joy",1,5
"442",707,"surprise",1,5
"443",707,"trust",1,5
"444",720,"anger",1,5
"445",720,"fear",1,5
"446",721,"fear",1,5
"447",721,"sadness",1,5
"448",726,"trust",1,5
"449",729,"trust",1,5
"450",730,"trust",1,5
"451",734,"fear",2,5
"452",734,"sadness",2,5
"453",734,"surprise",1,5
"454",749,"sadness",1,5
"455",750,"anticipation",1,5
"456",754,"sadness",1,5
"457",754,"surprise",1,5
"458",757,"anticipation",1,5
"459",760,"anticipation",1,5
"460",760,"joy",1,5
"461",760,"surprise",1,5
"462",762,"anticipation",1,5
"463",762,"joy",1,5
"464",762,"surprise",1,5
"465",765,"anticipation",1,5
"466",765,"fear",1,5
"467",765,"surprise",1,5
"468",766,"anger",1,5
"469",766,"disgust",1,5
"470",766,"fear",1,5
"471",766,"sadness",1,5
"472",772,"anticipation",1,5
"473",772,"joy",1,5
"474",772,"surprise",1,5
"475",772,"trust",1,5
"476",775,"trust",1,6
"477",776,"anticipation",1,6
"478",778,"trust",1,6
"479",781,"trust",1,6
"480",783,"anger",1,6
"481",784,"trust",1,6
"482",786,"sadness",1,6
"483",790,"anger",1,6
"484",790,"anticipation",1,6
"485",790,"disgust",1,6
"486",790,"fear",1,6
"487",790,"sadness",1,6
"488",795,"trust",1,6
"489",805,"anticipation",1,6
"490",805,"fear",1,6
"491",806,"trust",1,6
"492",809,"anger",1,6
"493",809,"anticipation",1,6
"494",809,"disgust",1,6
"495",809,"joy",1,6
"496",809,"surprise",1,6
"497",809,"trust",1,6
"498",811,"sadness",1,6
"499",811,"surprise",1,6
"500",815,"anticipation",1,6
"501",817,"anticipation",1,6
"502",822,"anticipation",1,6
"503",822,"disgust",1,6
"504",822,"joy",1,6
"505",822,"surprise",1,6
"506",822,"trust",1,6
"507",825,"anticipation",1,6
"508",829,"fear",1,6
"509",829,"surprise",1,6
"510",833,"anticipation",1,6
"511",840,"anticipation",1,6
"512",853,"anticipation",1,6
"513",853,"joy",1,6
"514",853,"surprise",1,6
"515",853,"trust",1,6
"516",856,"anger",1,6
"517",856,"fear",1,6
"518",865,"anticipation",2,6
"519",865,"fear",1,6
"520",865,"sadness",1,6
"521",868,"trust",1,6
"522",876,"anger",1,6
"523",876,"fear",1,6
"524",876,"sadness",1,6
"525",890,"anger",1,6
"526",890,"fear",1,6
"527",893,"joy",1,6
"528",893,"trust",1,6
"529",895,"anticipation",1,6
"530",895,"fear",1,6
"531",897,"anticipation",1,6
"532",899,"anticipation",1,6
"533",900,"trust",1,6
"534",906,"anticipation",1,6
"535",906,"trust",1,6
"536",913,"anger",1,6
"537",913,"disgust",1,6
"538",913,"fear",2,6
"539",913,"sadness",1,6
"540",913,"trust",2,6
"541",914,"anger",1,6
"542",914,"fear",1,6
"543",914,"sadness",1,6
"544",914,"surprise",1,6
"545",917,"anger",1,6
"546",917,"fear",1,6
"547",917,"sadness",1,6
"548",920,"anger",1,6
"549",920,"disgust",1,6
"550",920,"trust",1,6
"551",927,"sadness",2,6
"552",928,"anger",2,6
"553",928,"disgust",1,6
"554",928,"fear",2,6
"555",928,"sadness",1,6
"556",931,"fear",1,7
"557",935,"trust",1,7
"558",938,"anticipation",1,7
"559",938,"joy",1,7
"560",938,"surprise",1,7
"561",938,"trust",1,7
"562",939,"sadness",1,7
"563",940,"anticipation",1,7
"564",940,"fear",1,7
"565",940,"sadness",1,7
"566",941,"anger",1,7
"567",941,"sadness",2,7
"568",942,"sadness",1,7
"569",948,"anger",1,7
"570",948,"sadness",1,7
"571",949,"fear",1,7
"572",949,"sadness",1,7
"573",949,"trust",1,7
"574",951,"anger",1,7
"575",951,"sadness",1,7
"576",951,"trust",1,7
"577",952,"anger",1,7
"578",952,"sadness",1,7
"579",954,"anticipation",2,7
"580",954,"joy",2,7
"581",954,"trust",1,7
"582",961,"anger",1,7
"583",961,"disgust",1,7
"584",961,"fear",1,7
"585",963,"joy",1,7
"586",963,"trust",1,7
"587",967,"anticipation",1,7
"588",967,"fear",1,7
"589",967,"joy",1,7
"590",967,"trust",1,7
"591",968,"anger",1,7
"592",968,"sadness",1,7
"593",969,"joy",2,7
"594",969,"trust",1,7
"595",970,"fear",1,7
"596",972,"anger",1,7
"597",972,"anticipation",2,7
"598",972,"disgust",1,7
"599",972,"fear",2,7
"600",972,"joy",1,7
"601",972,"sadness",2,7
"602",972,"surprise",1,7
"603",972,"trust",1,7
"604",977,"joy",1,7
"605",984,"anger",1,7
"606",984,"fear",1,7
"607",984,"sadness",1,7
"608",984,"surprise",1,7
"609",986,"trust",1,7
"610",988,"anticipation",1,7
"611",988,"trust",1,7
"612",990,"fear",1,7
"613",990,"sadness",1,7
"614",992,"anticipation",1,7
"615",992,"trust",1,7
"616",993,"anticipation",1,7
"617",993,"fear",1,7
"618",993,"sadness",1,7
"619",1003,"anticipation",1,7
"620",1004,"surprise",1,7
"621",1011,"anger",1,7
"622",1011,"anticipation",1,7
"623",1011,"disgust",1,7
"624",1011,"joy",1,7
"625",1011,"surprise",1,7
"626",1011,"trust",1,7
"627",1012,"anticipation",1,7
"628",1012,"disgust",1,7
"629",1012,"fear",2,7
"630",1012,"sadness",1,7
"631",1012,"trust",1,7
"632",1017,"sadness",1,7
"633",1025,"anticipation",2,7
"634",1025,"joy",2,7
"635",1025,"surprise",2,7
"636",1025,"trust",1,7
"637",1028,"anticipation",1,7
"638",1031,"trust",1,7
"639",1035,"sadness",1,7
"640",1036,"fear",1,7
"641",1036,"sadness",1,7
"642",1043,"anger",1,7
"643",1043,"fear",1,7
"644",1043,"sadness",1,7
"645",1045,"fear",1,7
"646",1045,"sadness",1,7
"647",1046,"trust",1,7
"648",1048,"trust",1,7
"649",1056,"sadness",1,7
"650",1064,"anticipation",1,7
"651",1064,"fear",1,7
"652",1075,"anticipation",1,7
"653",1079,"joy",1,7
"654",1079,"trust",1,7
"655",1080,"fear",1,7
"656",1080,"sadness",1,7
"657",1082,"anger",1,7
"658",1082,"disgust",1,7
"659",1082,"fear",1,7
"660",1083,"joy",1,7
"661",1083,"trust",1,7
"662",1094,"anger",1,8
"663",1094,"fear",1,8
"664",1096,"anticipation",1,8
"665",1097,"anticipation",1,8
"666",1103,"surprise",1,8
"667",1105,"fear",2,8
"668",1107,"fear",2,8
"669",1107,"sadness",1,8
"670",1109,"anger",1,8
"671",1109,"fear",1,8
"672",1109,"trust",1,8
"673",1110,"anger",1,8
"674",1110,"fear",1,8
"675",1112,"anger",1,8
"676",1114,"anticipation",1,8
"677",1121,"anticipation",1,8
"678",1122,"anger",1,8
"679",1125,"anger",1,8
"680",1125,"disgust",1,8
"681",1125,"fear",1,8
"682",1125,"sadness",1,8
"683",1126,"anticipation",1,8
"684",1126,"fear",1,8
"685",1126,"sadness",1,8
"686",1127,"anticipation",2,8
"687",1127,"joy",1,8
"688",1130,"anticipation",1,8
"689",1130,"fear",1,8
"690",1136,"anticipation",1,8
"691",1136,"disgust",1,8
"692",1136,"sadness",1,8
"693",1136,"trust",1,8
"694",1137,"disgust",1,8
"695",1137,"sadness",1,8
"696",1139,"anticipation",1,8
"697",1143,"joy",1,8
"698",1143,"trust",1,8
"699",1144,"disgust",1,8
"700",1144,"trust",1,8
"701",1147,"anger",1,8
"702",1147,"fear",1,8
"703",1147,"trust",1,8
"704",1151,"anger",1,8
"705",1159,"trust",1,8
"706",1160,"surprise",1,8
"707",1160,"trust",1,8
"708",1168,"anticipation",1,8
"709",1168,"joy",1,8
"710",1168,"sadness",1,8
"711",1168,"trust",1,8
"712",1179,"anticipation",1,8
"713",1183,"anger",1,8
"714",1183,"disgust",1,8
"715",1183,"fear",1,8
"716",1183,"sadness",1,8
"717",1184,"anticipation",1,8
"718",1184,"joy",1,8
"719",1184,"sadness",1,8
"720",1184,"trust",1,8
"721",1186,"joy",1,8
"722",1195,"anticipation",2,8
"723",1195,"joy",1,8
"724",1195,"surprise",1,8
"725",1195,"trust",1,8
"726",1198,"anger",1,8
"727",1198,"anticipation",1,8
"728",1199,"anger",1,8
"729",1199,"anticipation",1,8
"730",1199,"disgust",1,8
"731",1199,"fear",1,8
"732",1199,"joy",1,8
"733",1199,"sadness",1,8
"734",1199,"surprise",1,8
"735",1199,"trust",1,8
"736",1201,"joy",1,8
"737",1201,"trust",1,8
"738",1204,"anticipation",1,8
"739",1204,"joy",1,8
"740",1204,"surprise",1,8
"741",1204,"trust",1,8
"742",1208,"trust",1,8
"743",1211,"surprise",1,8
"744",1212,"anticipation",2,8
"745",1212,"joy",1,8
"746",1212,"surprise",1,8
"747",1212,"trust",1,8
"748",1216,"trust",1,8
"749",1231,"trust",1,8
"750",1232,"surprise",1,8
"751",1238,"sadness",1,8
"752",1244,"anger",1,9
"753",1245,"anticipation",1,9
"754",1245,"surprise",1,9
"755",1246,"anticipation",1,9
"756",1249,"anger",1,9
"757",1249,"fear",1,9
"758",1252,"anger",1,9
"759",1254,"surprise",1,9
"760",1258,"fear",1,9
"761",1258,"surprise",2,9
"762",1260,"sadness",1,9
"763",1261,"anticipation",1,9
"764",1272,"anger",2,9
"765",1272,"fear",1,9
"766",1272,"sadness",1,9
"767",1273,"fear",1,9
"768",1273,"surprise",1,9
"769",1276,"anticipation",1,9
"770",1276,"fear",1,9
"771",1276,"surprise",1,9
"772",1280,"fear",1,9
"773",1282,"fear",1,9
"774",1283,"fear",1,9
"775",1283,"surprise",1,9
"776",1286,"anticipation",1,9
"777",1286,"disgust",1,9
"778",1286,"joy",2,9
"779",1286,"surprise",1,9
"780",1286,"trust",1,9
"781",1295,"anticipation",2,9
"782",1295,"fear",1,9
"783",1295,"joy",1,9
"784",1295,"surprise",1,9
"785",1300,"fear",1,9
"786",1300,"surprise",1,9
"787",1301,"trust",1,9
"788",1304,"surprise",1,9
"789",1313,"sadness",1,9
"790",1315,"anticipation",1,9
"791",1319,"anticipation",1,9
"792",1325,"anger",1,9
"793",1325,"fear",1,9
"794",1331,"anger",1,9
"795",1331,"disgust",1,9
"796",1331,"fear",1,9
"797",1331,"sadness",1,9
"798",1336,"anger",2,9
"799",1336,"disgust",1,9
"800",1336,"fear",2,9
"801",1336,"sadness",1,9
"802",1339,"fear",1,9
"803",1339,"trust",1,9
"804",1346,"anger",1,9
"805",1346,"disgust",1,9
"806",1347,"fear",1,9
"807",1349,"trust",1,9
"808",1353,"trust",1,9
"809",1356,"trust",1,9
"810",1357,"anticipation",1,9
"811",1357,"joy",1,9
"812",1357,"surprise",1,9
"813",1357,"trust",1,9
"814",1360,"joy",1,9
"815",1360,"surprise",1,9
"816",1360,"trust",1,9
"817",1361,"joy",1,9
"818",1361,"trust",1,9
"819",1363,"anger",1,9
"820",1363,"anticipation",1,9
"821",1367,"disgust",1,9
"822",1367,"sadness",1,9
"823",1373,"joy",1,9
"824",1373,"trust",1,9
"825",1375,"joy",1,9
"826",1375,"trust",1,9
"827",1387,"joy",1,9
"828",1391,"anger",1,9
"829",1391,"disgust",1,9
"830",1392,"anger",1,9
"831",1392,"anticipation",1,9
"832",1392,"fear",1,9
"833",1392,"joy",1,9
"834",1392,"surprise",1,9
"835",1392,"trust",1,9
"836",1397,"anger",1,10
"837",1397,"fear",1,10
"838",1399,"anger",1,10
"839",1399,"fear",1,10
"840",1401,"anticipation",1,10
"841",1403,"joy",1,10
"842",1403,"surprise",1,10
"843",1403,"trust",1,10
"844",1404,"joy",1,10
"845",1404,"surprise",1,10
"846",1404,"trust",1,10
"847",1406,"anticipation",1,10
"848",1406,"fear",1,10
"849",1413,"anger",1,10
"850",1413,"anticipation",1,10
"851",1413,"fear",1,10
"852",1414,"fear",1,10
"853",1414,"sadness",1,10
"854",1416,"anger",1,10
"855",1416,"fear",1,10
"856",1416,"sadness",1,10
"857",1417,"anger",1,10
"858",1417,"fear",1,10
"859",1425,"anticipation",1,10
"860",1425,"joy",1,10
"861",1425,"trust",1,10
"862",1428,"anger",1,10
"863",1428,"disgust",1,10
"864",1437,"fear",1,10
"865",1439,"fear",1,10
"866",1442,"disgust",1,10
"867",1442,"fear",1,10
"868",1445,"anger",1,10
"869",1445,"disgust",1,10
"870",1445,"fear",1,10
"871",1445,"sadness",1,10
"872",1449,"surprise",1,10
"873",1452,"fear",1,10
"874",1452,"sadness",1,10
"875",1452,"surprise",1,10
"876",1457,"anger",1,10
"877",1458,"trust",1,10
"878",1462,"trust",1,10
"879",1466,"anger",1,10
"880",1466,"anticipation",1,10
"881",1466,"disgust",1,10
"882",1466,"joy",1,10
"883",1466,"surprise",1,10
"884",1466,"trust",2,10
"885",1467,"anticipation",1,10
"886",1467,"fear",1,10
"887",1468,"disgust",1,10
"888",1468,"fear",1,10
"889",1469,"anger",1,10
"890",1469,"disgust",1,10
"891",1469,"fear",1,10
"892",1469,"surprise",1,10
"893",1479,"fear",1,10
"894",1480,"anger",1,10
"895",1480,"disgust",1,10
"896",1480,"fear",1,10
"897",1480,"sadness",1,10
"898",1488,"trust",1,10
"899",1489,"anger",1,10
"900",1489,"anticipation",1,10
"901",1489,"disgust",1,10
"902",1489,"fear",1,10
"903",1489,"sadness",1,10
"904",1489,"surprise",1,10
"905",1491,"anger",1,10
"906",1491,"disgust",1,10
"907",1491,"fear",1,10
"908",1491,"sadness",1,10
"909",1491,"surprise",2,10
"910",1492,"anticipation",1,10
"911",1492,"fear",1,10
"912",1492,"joy",1,10
"913",1492,"trust",1,10
"914",1500,"sadness",1,10
"915",1504,"anticipation",1,10
"916",1504,"joy",2,10
"917",1504,"surprise",1,10
"918",1504,"trust",2,10
"919",1509,"joy",1,10
"920",1509,"trust",1,10
"921",1511,"trust",1,10
"922",1521,"joy",1,10
"923",1521,"trust",1,10
"924",1529,"surprise",1,10
"925",1535,"anger",1,10
"926",1535,"fear",1,10
"927",1536,"sadness",1,10
"928",1537,"anger",1,10
"929",1537,"joy",1,10
"930",1537,"surprise",1,10
"931",1537,"trust",1,10
"932",1538,"joy",1,10
"933",1544,"anticipation",1,10
"934",1544,"joy",1,10
"935",1544,"trust",1,10
"936",1545,"trust",1,10
"937",1548,"trust",1,10
"938",1553,"joy",1,11
"939",1557,"anticipation",1,11
"940",1558,"anger",1,11
"941",1558,"joy",1,11
"942",1558,"surprise",1,11
"943",1558,"trust",2,11
"944",1559,"anger",1,11
"945",1559,"disgust",1,11
"946",1559,"fear",1,11
"947",1559,"joy",1,11
"948",1559,"surprise",1,11
"949",1559,"trust",1,11
"950",1560,"anticipation",1,11
"951",1560,"joy",1,11
"952",1560,"surprise",1,11
"953",1564,"trust",1,11
"954",1576,"anticipation",1,11
"955",1576,"joy",1,11
"956",1576,"surprise",1,11
"957",1582,"fear",1,11
"958",1585,"surprise",1,11
"959",1588,"fear",2,11
"960",1588,"sadness",1,11
"961",1590,"anger",1,11
"962",1590,"fear",1,11
"963",1590,"sadness",1,11
"964",1594,"fear",1,11
"965",1604,"anger",1,11
"966",1604,"disgust",1,11
"967",1604,"fear",1,11
"968",1604,"sadness",1,11
"969",1609,"anger",1,11
"970",1609,"disgust",1,11
"971",1609,"fear",1,11
"972",1609,"sadness",1,11
"973",1610,"anticipation",1,11
"974",1611,"anger",1,11
"975",1611,"fear",2,11
"976",1611,"sadness",2,11
"977",1614,"anger",1,11
"978",1614,"disgust",1,11
"979",1614,"fear",1,11
"980",1614,"sadness",1,11
"981",1623,"trust",1,11
"982",1627,"joy",1,11
"983",1627,"surprise",1,11
"984",1630,"anticipation",1,11
"985",1633,"disgust",1,11
"986",1638,"anticipation",1,11
"987",1638,"joy",1,11
"988",1638,"surprise",1,11
"989",1640,"anticipation",1,11
"990",1640,"joy",1,11
"991",1640,"surprise",1,11
"992",1645,"anger",1,11
"993",1645,"disgust",1,11
"994",1652,"anticipation",2,11
"995",1652,"joy",3,11
"996",1652,"surprise",3,11
"997",1652,"trust",3,11
"998",1654,"anticipation",1,11
