"","line","sentiment","n","paragraph"
"82",68,"fear",1,1
"83",68,"joy",1,1
"84",68,"surprise",1,1
"85",68,"trust",1,1
"86",69,"anger",1,1
"87",69,"disgust",1,1
"88",69,"fear",1,1
"89",69,"sadness",1,1
"90",69,"trust",1,1
"91",70,"disgust",1,1
"92",70,"trust",1,1
"93",72,"anticipation",1,1
"94",73,"anger",1,1
"95",73,"fear",1,1
"96",77,"joy",1,1
"97",81,"trust",1,1
"98",82,"anticipation",1,1
"99",82,"fear",1,1
"100",85,"trust",1,1
"101",86,"trust",1,1
"102",87,"joy",1,1
"103",87,"trust",1,1
"104",88,"anger",1,1
"105",88,"fear",1,1
"106",88,"sadness",1,1
"107",92,"anger",1,1
"108",92,"disgust",1,1
"109",96,"anger",1,1
"110",96,"fear",1,1
"111",96,"sadness",1,1
"112",98,"anticipation",1,1
"113",98,"disgust",1,1
"114",98,"fear",2,1
"115",98,"sadness",2,1
"116",98,"trust",1,1
"117",100,"trust",3,1
"118",103,"anticipation",1,1
"119",103,"joy",1,1
"120",103,"trust",1,1
"121",107,"anger",1,1
"122",107,"disgust",1,1
"123",107,"fear",1,1
"124",107,"sadness",1,1
"125",110,"disgust",1,1
"126",110,"fear",1,1
"127",110,"sadness",1,1
"128",111,"anticipation",1,1
"129",111,"fear",2,1
"130",111,"joy",1,1
"131",111,"sadness",1,1
"132",111,"trust",1,1
"133",113,"anticipation",1,1
"134",115,"fear",1,1
"135",116,"trust",1,1
"136",121,"anger",2,1
"137",121,"fear",1,1
"138",122,"fear",1,1
"139",123,"trust",1,1
"140",125,"anticipation",1,1
"141",125,"trust",1,1
"142",126,"anger",1,1
"143",126,"disgust",1,1
"144",126,"fear",1,1
"145",126,"trust",1,1
"146",131,"anger",2,1
"147",131,"disgust",1,1
"148",131,"fear",2,1
"149",131,"sadness",2,1
"150",131,"surprise",2,1
"151",131,"trust",1,1
"152",133,"anger",2,1
"153",133,"fear",2,1
"154",133,"sadness",1,1
"155",134,"anger",1,1
"156",134,"anticipation",1,1
"157",134,"disgust",1,1
"158",134,"fear",1,1
"159",134,"sadness",1,1
"160",134,"surprise",1,1
"161",135,"anger",2,1
"162",135,"fear",1,1
"163",135,"sadness",2,1
"164",135,"surprise",1,1
"165",135,"trust",1,1
"166",141,"anger",1,1
"167",141,"fear",1,1
"168",142,"anger",1,1
"169",142,"anticipation",1,1
"170",142,"disgust",1,1
"171",142,"joy",1,1
"172",142,"surprise",1,1
"173",142,"trust",3,1
"174",143,"anger",2,1
"175",143,"fear",2,1
"176",143,"sadness",1,1
"177",144,"anger",1,1
"178",144,"disgust",1,1
"179",144,"fear",1,1
"180",145,"trust",1,1
"181",149,"anger",2,1
"182",149,"fear",1,1
"183",149,"sadness",1,1
"184",150,"anger",1,2
"185",150,"fear",1,2
"186",152,"joy",1,2
"187",152,"surprise",1,2
"188",156,"joy",1,2
"189",156,"surprise",1,2
"190",156,"trust",1,2
"191",158,"anger",1,2
"192",158,"surprise",2,2
"193",160,"fear",1,2
"194",161,"fear",1,2
"195",161,"sadness",1,2
"196",164,"anger",1,2
"197",164,"fear",1,2
"198",164,"sadness",1,2
"199",167,"anger",1,2
"200",167,"fear",1,2
"201",168,"anger",1,2
"202",168,"fear",1,2
"203",168,"trust",1,2
"204",169,"anticipation",1,2
"205",169,"fear",1,2
"206",169,"joy",1,2
"207",172,"anger",2,2
"208",172,"fear",2,2
"209",173,"fear",1,2
"210",173,"sadness",1,2
"211",173,"trust",1,2
"212",176,"anticipation",1,2
"213",176,"joy",1,2
"214",176,"trust",1,2
"215",177,"joy",1,2
"216",177,"surprise",1,2
"217",177,"trust",1,2
"218",178,"anticipation",1,2
"219",178,"fear",1,2
"220",179,"anticipation",1,2
"221",179,"trust",2,2
"222",183,"joy",1,2
"223",184,"anger",1,2
"224",184,"fear",1,2
"225",185,"anticipation",1,2
"226",188,"anger",1,2
"227",188,"fear",1,2
"228",189,"anger",1,2
"229",189,"fear",1,2
"230",189,"sadness",1,2
"231",189,"surprise",1,2
"232",190,"trust",1,2
"233",192,"fear",1,2
"234",198,"sadness",1,2
"235",201,"anticipation",1,2
"236",203,"anger",1,2
"237",203,"anticipation",1,2
"238",203,"disgust",1,2
"239",203,"fear",1,2
"240",203,"joy",1,2
"241",203,"sadness",1,2
"242",203,"surprise",1,2
"243",203,"trust",1,2
"244",210,"anger",1,2
"245",210,"disgust",1,2
"246",210,"fear",1,2
"247",210,"sadness",1,2
"248",214,"anticipation",1,2
"249",215,"anger",1,2
"250",215,"anticipation",2,2
"251",215,"fear",1,2
"252",215,"joy",1,2
"253",215,"trust",1,2
"254",221,"anticipation",1,2
"255",224,"joy",1,2
"256",224,"trust",1,2
"257",227,"joy",1,2
"258",228,"anticipation",2,2
"259",228,"joy",1,2
"260",228,"surprise",1,2
"261",228,"trust",1,2
"262",231,"anticipation",1,2
"263",231,"joy",1,2
"264",231,"trust",1,2
"265",233,"anticipation",1,2
"266",233,"joy",1,2
"267",233,"trust",1,2
"268",236,"anticipation",1,2
"269",236,"joy",1,2
"270",236,"surprise",1,2
"271",236,"trust",2,2
"272",238,"fear",1,2
"273",240,"surprise",1,2
"274",241,"anger",1,2
"275",241,"disgust",1,2
"276",241,"fear",1,2
"277",241,"sadness",1,2
"278",242,"anger",1,2
"279",242,"fear",1,2
"280",242,"trust",1,2
"281",250,"anger",1,2
"282",250,"disgust",1,2
"283",250,"sadness",1,2
"284",254,"joy",1,2
"285",258,"anticipation",1,2
"286",258,"trust",1,2
"287",262,"surprise",1,2
"288",264,"anger",1,2
"289",264,"fear",1,2
"290",264,"sadness",1,2
"291",267,"anticipation",1,2
"292",267,"surprise",1,2
"293",267,"trust",1,2
"294",268,"fear",1,2
"295",271,"anticipation",1,2
"296",271,"joy",1,2
"297",271,"surprise",1,2
"298",271,"trust",1,2
"299",276,"anger",1,2
"300",276,"sadness",1,2
"301",287,"trust",1,2
"302",294,"disgust",1,2
"303",294,"sadness",1,2
"304",295,"trust",1,2
"305",302,"fear",1,3
"306",302,"surprise",1,3
"307",303,"trust",1,3
"308",308,"trust",1,3
"309",311,"anticipation",1,3
"310",311,"joy",1,3
"311",311,"trust",2,3
"312",312,"joy",1,3
"313",315,"joy",1,3
"314",315,"trust",1,3
"315",317,"anticipation",2,3
"316",317,"joy",2,3
"317",317,"trust",2,3
"318",320,"trust",2,3
"319",325,"trust",1,3
"320",330,"trust",1,3
"321",333,"anticipation",1,3
"322",333,"trust",1,3
"323",335,"trust",1,3
"324",336,"trust",1,3
"325",337,"trust",1,3
"326",339,"surprise",1,3
"327",343,"anticipation",1,3
"328",343,"joy",1,3
"329",343,"trust",1,3
"330",349,"anticipation",1,3
"331",351,"anger",2,3
"332",351,"anticipation",1,3
"333",351,"fear",1,3
"334",351,"joy",1,3
"335",351,"sadness",1,3
"336",351,"trust",1,3
"337",354,"sadness",1,3
"338",356,"joy",1,3
"339",356,"surprise",1,3
"340",356,"trust",1,3
"341",359,"anger",1,3
"342",359,"fear",1,3
"343",361,"joy",1,3
"344",366,"anticipation",1,3
"345",371,"fear",1,3
"346",386,"anticipation",1,3
"347",386,"joy",1,3
"348",386,"surprise",1,3
"349",386,"trust",1,3
"350",387,"joy",1,3
"351",388,"trust",1,3
"352",389,"trust",1,3
"353",391,"fear",1,3
"354",392,"fear",1,3
"355",392,"sadness",1,3
"356",394,"anger",1,3
"357",396,"fear",1,3
"358",398,"fear",1,3
"359",400,"anger",1,3
"360",400,"fear",1,3
"361",400,"trust",1,3
"362",402,"anger",1,3
"363",402,"disgust",1,3
"364",402,"fear",1,3
"365",402,"sadness",1,3
"366",403,"anger",1,3
"367",403,"anticipation",1,3
"368",403,"disgust",1,3
"369",403,"fear",1,3
"370",403,"sadness",1,3
"371",407,"trust",1,3
"372",409,"trust",2,3
"373",416,"joy",1,3
"374",416,"trust",1,3
"375",417,"anger",1,3
"376",417,"disgust",1,3
"377",417,"fear",1,3
"378",417,"sadness",1,3
"379",422,"anticipation",1,3
"380",422,"trust",1,3
"381",423,"anticipation",1,3
"382",423,"joy",1,3
"383",423,"trust",1,3
"384",426,"sadness",1,3
"385",426,"surprise",1,3
"386",428,"anticipation",1,3
"387",428,"joy",1,3
"388",428,"surprise",1,3
"389",428,"trust",1,3
"390",433,"trust",1,3
"391",434,"anger",1,3
"392",434,"fear",1,3
"393",434,"sadness",1,3
"394",435,"sadness",1,3
"395",436,"fear",1,3
"396",439,"anger",1,3
"397",439,"disgust",1,3
"398",439,"fear",1,3
"399",440,"anticipation",1,3
"400",442,"surprise",1,3
"401",444,"anger",1,3
"402",444,"fear",1,3
"403",444,"sadness",1,3
"404",444,"surprise",1,3
"405",444,"trust",1,3
"406",445,"anticipation",2,3
"407",445,"disgust",1,3
"408",445,"fear",2,3
"409",445,"joy",1,3
"410",445,"sadness",2,3
"411",445,"surprise",1,3
"412",445,"trust",2,3
"413",446,"surprise",1,3
"414",447,"anticipation",1,3
"415",448,"fear",2,3
"416",450,"trust",1,4
"417",452,"anticipation",1,4
"418",452,"joy",1,4
"419",452,"surprise",2,4
"420",452,"trust",1,4
"421",453,"anger",1,4
"422",453,"sadness",1,4
"423",456,"anger",2,4
"424",456,"anticipation",1,4
"425",456,"fear",1,4
"426",459,"anticipation",1,4
"427",459,"joy",1,4
"428",459,"surprise",1,4
"429",459,"trust",1,4
"430",461,"trust",1,4
"431",462,"anticipation",1,4
"432",462,"joy",1,4
"433",462,"surprise",1,4
"434",462,"trust",1,4
"435",464,"anticipation",1,4
"436",464,"joy",1,4
"437",464,"sadness",1,4
"438",464,"surprise",1,4
"439",464,"trust",2,4
"440",465,"anticipation",1,4
"441",467,"anticipation",1,4
"442",468,"anger",1,4
"443",468,"anticipation",1,4
"444",470,"anger",2,4
"445",470,"disgust",3,4
"446",470,"fear",2,4
"447",470,"sadness",2,4
"448",470,"trust",1,4
"449",473,"disgust",1,4
"450",484,"anticipation",1,4
"451",484,"joy",1,4
"452",485,"fear",2,4
"453",485,"trust",1,4
"454",489,"trust",1,4
"455",491,"anticipation",1,4
"456",491,"joy",1,4
"457",491,"trust",1,4
"458",492,"fear",1,4
"459",493,"anticipation",1,4
"460",497,"joy",1,4
"461",500,"anger",1,4
"462",500,"fear",1,4
"463",504,"anger",1,4
"464",506,"fear",1,4
"465",507,"trust",1,4
"466",511,"anticipation",1,4
"467",511,"joy",1,4
"468",517,"anticipation",1,4
"469",517,"trust",1,4
"470",519,"disgust",1,4
"471",519,"surprise",1,4
"472",520,"anticipation",1,4
"473",520,"fear",1,4
"474",520,"joy",1,4
"475",520,"sadness",1,4
"476",520,"trust",2,4
"477",548,"anticipation",1,4
"478",548,"joy",1,4
"479",548,"trust",1,4
"480",550,"anger",1,4
"481",553,"trust",1,4
"482",562,"trust",1,4
"483",569,"fear",1,4
"484",569,"joy",1,4
"485",569,"trust",2,4
"486",571,"anger",1,4
"487",571,"fear",1,4
"488",571,"sadness",1,4
"489",572,"disgust",1,4
"490",586,"trust",1,4
"491",590,"disgust",1,4
"492",593,"joy",1,4
"493",594,"anticipation",1,4
"494",594,"joy",2,4
"495",595,"anger",1,4
"496",598,"anticipation",1,4
"497",604,"fear",1,5
"498",607,"anticipation",1,5
"499",607,"joy",1,5
"500",607,"surprise",1,5
"501",607,"trust",1,5
"502",612,"trust",1,5
"503",616,"anticipation",1,5
"504",618,"anticipation",1,5
"505",623,"anticipation",2,5
"506",623,"joy",2,5
"507",623,"surprise",1,5
"508",623,"trust",2,5
"509",626,"fear",1,5
"510",626,"sadness",1,5
"511",632,"anger",1,5
"512",632,"fear",1,5
"513",632,"sadness",1,5
"514",634,"anticipation",1,5
"515",637,"surprise",1,5
"516",638,"anticipation",1,5
"517",642,"anger",1,5
"518",642,"fear",1,5
"519",642,"sadness",1,5
"520",643,"trust",2,5
"521",645,"trust",1,5
"522",647,"anticipation",1,5
"523",647,"fear",1,5
"524",647,"joy",1,5
"525",647,"trust",1,5
"526",650,"trust",1,5
"527",652,"anger",1,5
"528",652,"anticipation",1,5
"529",652,"fear",1,5
"530",652,"trust",1,5
"531",653,"anticipation",1,5
"532",653,"fear",1,5
"533",653,"joy",1,5
"534",653,"surprise",1,5
"535",653,"trust",1,5
"536",654,"trust",1,5
"537",656,"trust",2,5
"538",657,"trust",1,5
"539",658,"fear",1,5
"540",658,"joy",1,5
"541",658,"trust",1,5
"542",660,"fear",1,5
"543",666,"anger",1,5
"544",666,"fear",1,5
"545",667,"joy",2,5
"546",667,"trust",1,5
"547",668,"anticipation",1,5
"548",668,"joy",1,5
"549",668,"trust",1,5
"550",684,"anticipation",1,5
"551",685,"joy",1,5
"552",693,"fear",1,5
"553",694,"anger",1,5
"554",694,"anticipation",2,5
"555",694,"disgust",1,5
"556",694,"fear",3,5
"557",694,"joy",2,5
"558",694,"sadness",1,5
"559",694,"trust",2,5
"560",696,"anger",1,5
"561",696,"sadness",1,5
"562",700,"trust",1,5
"563",704,"anger",1,5
"564",707,"anticipation",1,5
"565",708,"anticipation",1,5
"566",708,"fear",1,5
"567",708,"joy",1,5
"568",708,"surprise",1,5
"569",708,"trust",1,5
"570",710,"anger",2,5
"571",710,"anticipation",1,5
"572",710,"fear",3,5
"573",710,"joy",1,5
"574",710,"sadness",1,5
"575",710,"surprise",2,5
"576",710,"trust",1,5
"577",719,"anger",1,5
"578",719,"fear",1,5
"579",728,"trust",1,5
"580",734,"anger",2,5
"581",734,"disgust",1,5
"582",736,"anticipation",1,5
"583",742,"anticipation",1,5
"584",742,"fear",1,5
"585",745,"trust",1,5
"586",746,"fear",1,5
"587",746,"trust",1,5
"588",749,"fear",1,5
"589",750,"anger",1,6
"590",750,"fear",1,6
"591",752,"anger",1,6
"592",752,"fear",2,6
"593",752,"sadness",1,6
"594",752,"surprise",1,6
"595",753,"sadness",1,6
"596",757,"fear",1,6
"597",758,"trust",1,6
"598",762,"anger",1,6
"599",762,"anticipation",1,6
"600",762,"disgust",1,6
"601",762,"fear",1,6
"602",762,"sadness",1,6
"603",762,"surprise",1,6
"604",763,"anticipation",2,6
"605",763,"fear",1,6
"606",769,"anticipation",2,6
"607",769,"joy",1,6
"608",769,"surprise",1,6
"609",769,"trust",1,6
"610",779,"anger",1,6
"611",779,"fear",1,6
"612",779,"sadness",1,6
"613",780,"anger",1,6
"614",780,"anticipation",1,6
"615",780,"fear",1,6
"616",781,"anticipation",1,6
"617",781,"trust",1,6
"618",784,"anger",2,6
"619",784,"fear",1,6
"620",784,"sadness",1,6
"621",786,"anger",1,6
"622",787,"anticipation",1,6
"623",787,"surprise",1,6
"624",787,"trust",1,6
"625",788,"fear",1,6
"626",789,"anger",1,6
"627",789,"anticipation",1,6
"628",789,"disgust",1,6
"629",789,"fear",1,6
"630",789,"sadness",1,6
"631",790,"anticipation",2,6
"632",790,"fear",1,6
"633",790,"joy",1,6
"634",790,"surprise",1,6
"635",790,"trust",1,6
"636",792,"trust",1,6
"637",795,"anger",1,6
"638",800,"trust",1,6
"639",802,"joy",1,6
"640",802,"surprise",1,6
"641",803,"anger",2,6
"642",803,"disgust",1,6
"643",803,"fear",1,6
"644",803,"sadness",1,6
"645",804,"anger",1,6
"646",804,"fear",2,6
"647",804,"surprise",1,6
"648",805,"anger",1,6
"649",805,"disgust",1,6
"650",805,"fear",1,6
"651",805,"sadness",1,6
"652",806,"disgust",1,6
"653",806,"sadness",2,6
"654",807,"anticipation",1,6
"655",807,"disgust",1,6
"656",807,"joy",1,6
"657",807,"sadness",1,6
"658",807,"trust",1,6
"659",808,"anticipation",1,6
"660",812,"anger",1,6
"661",812,"disgust",1,6
"662",812,"fear",1,6
"663",812,"sadness",1,6
"664",814,"fear",1,6
"665",818,"anger",1,6
"666",818,"fear",1,6
"667",818,"sadness",1,6
"668",821,"fear",1,6
"669",825,"anticipation",1,6
"670",825,"trust",2,6
"671",826,"fear",1,6
"672",832,"anger",1,6
"673",833,"fear",1,6
"674",834,"fear",1,6
"675",834,"sadness",1,6
"676",836,"anticipation",1,6
"677",836,"joy",1,6
"678",836,"trust",1,6
"679",837,"anticipation",1,6
"680",837,"trust",1,6
"681",838,"joy",1,6
"682",838,"trust",1,6
"683",840,"fear",1,6
"684",841,"fear",1,6
"685",846,"fear",1,6
"686",846,"trust",1,6
"687",865,"trust",1,6
"688",870,"fear",1,6
"689",871,"anger",1,6
"690",871,"disgust",1,6
"691",871,"fear",1,6
"692",871,"sadness",1,6
"693",871,"trust",1,6
"694",875,"anger",1,6
"695",875,"fear",1,6
"696",878,"fear",1,6
"697",885,"anticipation",1,6
"698",885,"joy",1,6
"699",886,"joy",1,6
"700",886,"sadness",1,6
"701",887,"surprise",1,6
"702",889,"joy",1,6
"703",889,"trust",1,6
"704",904,"anticipation",1,7
"705",904,"joy",1,7
"706",904,"trust",1,7
"707",906,"joy",1,7
"708",906,"surprise",1,7
"709",906,"trust",1,7
"710",907,"joy",1,7
"711",911,"joy",1,7
"712",912,"joy",1,7
"713",912,"surprise",1,7
"714",914,"joy",1,7
"715",914,"surprise",1,7
"716",917,"joy",1,7
"717",917,"trust",1,7
"718",919,"joy",1,7
"719",919,"trust",1,7
"720",923,"anger",1,7
"721",923,"anticipation",1,7
"722",923,"joy",1,7
"723",923,"sadness",1,7
"724",924,"anger",1,7
"725",924,"joy",1,7
"726",924,"trust",1,7
"727",925,"anger",1,7
"728",925,"anticipation",1,7
"729",925,"disgust",1,7
"730",925,"joy",2,7
"731",925,"surprise",2,7
"732",925,"trust",1,7
"733",926,"fear",1,7
"734",928,"anticipation",1,7
"735",934,"anticipation",1,7
"736",934,"joy",1,7
"737",934,"trust",1,7
"738",936,"anticipation",1,7
"739",936,"joy",1,7
"740",939,"anticipation",1,7
"741",939,"fear",1,7
"742",939,"trust",1,7
"743",943,"anger",1,7
"744",943,"disgust",1,7
"745",946,"anger",1,7
"746",946,"anticipation",1,7
"747",946,"joy",1,7
"748",946,"surprise",1,7
"749",946,"trust",1,7
"750",950,"anticipation",1,7
"751",951,"anger",1,7
"752",952,"anticipation",1,7
"753",953,"disgust",1,7
"754",953,"fear",1,7
"755",953,"sadness",1,7
"756",954,"anger",1,7
"757",954,"joy",1,7
"758",955,"trust",1,7
"759",957,"anger",2,7
"760",957,"disgust",1,7
"761",958,"disgust",1,7
"762",958,"surprise",1,7
"763",958,"trust",1,7
"764",959,"trust",1,7
"765",960,"sadness",1,7
"766",963,"anger",1,7
"767",963,"anticipation",1,7
"768",963,"disgust",1,7
"769",963,"fear",1,7
"770",963,"joy",1,7
"771",963,"sadness",1,7
"772",963,"surprise",1,7
"773",963,"trust",1,7
"774",967,"trust",1,7
"775",970,"anger",1,7
"776",970,"disgust",1,7
"777",970,"fear",1,7
"778",971,"anger",1,7
"779",971,"disgust",1,7
"780",971,"fear",1,7
"781",971,"trust",1,7
"782",972,"fear",1,7
"783",974,"trust",1,7
"784",975,"anticipation",1,7
"785",975,"joy",1,7
"786",975,"surprise",1,7
"787",975,"trust",2,7
"788",976,"anger",1,7
"789",976,"fear",1,7
"790",977,"fear",1,7
"791",980,"anger",1,7
"792",983,"anger",1,7
"793",983,"fear",1,7
"794",983,"sadness",1,7
"795",991,"trust",1,7
"796",992,"anger",1,7
"797",992,"fear",1,7
"798",992,"surprise",1,7
"799",994,"anger",1,7
"800",994,"disgust",1,7
"801",994,"sadness",1,7
"802",998,"fear",1,7
"803",1000,"anger",1,7
"804",1000,"fear",1,7
"805",1001,"anger",1,7
"806",1001,"disgust",1,7
"807",1003,"anger",1,7
"808",1003,"disgust",1,7
"809",1003,"fear",2,7
"810",1003,"sadness",1,7
"811",1004,"anger",1,7
"812",1004,"fear",1,7
"813",1005,"surprise",1,7
"814",1005,"trust",1,7
"815",1007,"trust",1,7
"816",1009,"trust",1,7
"817",1011,"anger",1,7
"818",1019,"trust",1,7
"819",1021,"anger",1,7
"820",1022,"fear",1,7
"821",1023,"anger",1,7
"822",1023,"trust",1,7
"823",1025,"anger",1,7
"824",1025,"fear",1,7
"825",1029,"anticipation",2,7
"826",1029,"joy",1,7
"827",1029,"trust",2,7
"828",1031,"anticipation",2,7
"829",1031,"joy",1,7
"830",1031,"trust",1,7
"831",1038,"trust",1,7
"832",1043,"anger",1,7
"833",1043,"anticipation",1,7
"834",1043,"disgust",1,7
"835",1043,"fear",1,7
"836",1043,"joy",1,7
"837",1043,"trust",1,7
"838",1046,"disgust",1,7
"839",1050,"anger",1,8
"840",1050,"disgust",1,8
"841",1050,"fear",1,8
"842",1050,"sadness",1,8
"843",1055,"anger",1,8
"844",1055,"fear",1,8
"845",1055,"sadness",2,8
"846",1058,"fear",1,8
"847",1059,"trust",1,8
"848",1069,"anger",1,8
"849",1069,"anticipation",1,8
"850",1069,"disgust",1,8
"851",1069,"fear",1,8
"852",1069,"joy",1,8
"853",1069,"trust",1,8
"854",1070,"joy",1,8
"855",1070,"trust",1,8
"856",1075,"anticipation",1,8
"857",1075,"fear",1,8
"858",1075,"trust",1,8
"859",1081,"fear",1,8
"860",1081,"trust",2,8
"861",1085,"anger",1,8
"862",1085,"anticipation",1,8
"863",1085,"fear",2,8
"864",1085,"joy",1,8
"865",1085,"sadness",1,8
"866",1085,"surprise",1,8
"867",1086,"anticipation",1,8
"868",1086,"trust",1,8
"869",1088,"anger",1,8
"870",1088,"fear",1,8
"871",1088,"sadness",1,8
"872",1089,"anticipation",1,8
"873",1089,"fear",1,8
"874",1090,"anticipation",1,8
"875",1091,"anticipation",1,8
"876",1093,"anger",2,8
"877",1093,"disgust",1,8
"878",1093,"fear",1,8
"879",1094,"anger",1,8
"880",1094,"anticipation",1,8
"881",1094,"disgust",1,8
"882",1094,"fear",1,8
"883",1094,"joy",1,8
"884",1094,"sadness",1,8
"885",1094,"surprise",1,8
"886",1094,"trust",1,8
"887",1095,"fear",1,8
"888",1095,"sadness",1,8
"889",1098,"anticipation",1,8
"890",1100,"anticipation",1,8
"891",1102,"anticipation",1,8
"892",1109,"anger",1,8
"893",1109,"disgust",1,8
"894",1109,"fear",1,8
"895",1109,"sadness",1,8
"896",1109,"surprise",1,8
"897",1110,"fear",1,8
"898",1110,"trust",1,8
"899",1112,"anticipation",1,8
"900",1113,"surprise",1,8
"901",1115,"anticipation",1,8
"902",1116,"sadness",1,8
"903",1118,"fear",1,8
"904",1118,"trust",1,8
"905",1129,"trust",1,8
"906",1130,"anger",1,8
"907",1130,"fear",2,8
"908",1130,"joy",1,8
"909",1130,"surprise",1,8
"910",1133,"fear",1,8
"911",1137,"anger",1,8
"912",1137,"disgust",1,8
"913",1137,"fear",1,8
"914",1137,"sadness",1,8
"915",1140,"fear",1,8
"916",1140,"sadness",1,8
"917",1142,"disgust",1,8
"918",1145,"sadness",1,8
"919",1148,"anticipation",1,8
"920",1148,"surprise",1,8
"921",1148,"trust",1,8
"922",1149,"anger",1,8
"923",1149,"fear",2,8
"924",1152,"anger",1,8
"925",1152,"fear",1,8
"926",1152,"sadness",1,8
"927",1158,"anticipation",1,8
"928",1158,"fear",1,8
"929",1159,"anger",1,8
"930",1160,"anger",1,8
"931",1161,"anger",1,8
"932",1161,"disgust",1,8
"933",1161,"sadness",1,8
"934",1162,"fear",1,8
"935",1163,"fear",4,8
"936",1163,"trust",1,8
"937",1165,"fear",1,8
"938",1166,"fear",1,8
"939",1174,"anger",1,8
"940",1174,"disgust",1,8
"941",1174,"fear",1,8
"942",1174,"joy",1,8
"943",1174,"sadness",1,8
"944",1176,"anticipation",1,8
"945",1177,"anticipation",1,8
"946",1177,"fear",1,8
"947",1179,"fear",1,8
"948",1179,"surprise",1,8
"949",1180,"anger",1,8
"950",1180,"fear",1,8
"951",1181,"fear",2,8
"952",1181,"sadness",1,8
"953",1183,"anger",1,8
"954",1183,"fear",1,8
"955",1183,"surprise",1,8
"956",1185,"fear",1,8
"957",1186,"anger",1,8
"958",1186,"fear",2,8
"959",1186,"sadness",1,8
"960",1186,"surprise",1,8
"961",1187,"surprise",1,8
"962",1188,"anger",1,8
"963",1188,"fear",2,8
"964",1188,"sadness",1,8
"965",1191,"fear",1,8
"966",1191,"sadness",1,8
"967",1192,"anger",1,8
"968",1192,"fear",1,8
"969",1193,"anticipation",1,8
"970",1193,"fear",2,8
"971",1196,"anger",1,8
"972",1196,"disgust",1,8
"973",1196,"fear",2,8
"974",1197,"fear",1,8
"975",1199,"sadness",2,8
"976",1201,"anger",1,9
"977",1201,"fear",1,9
"978",1201,"surprise",1,9
"979",1202,"fear",1,9
"980",1205,"fear",1,9
"981",1207,"anger",1,9
"982",1209,"anger",1,9
"983",1209,"fear",2,9
"984",1209,"trust",1,9
"985",1211,"anticipation",1,9
"986",1211,"disgust",1,9
"987",1211,"joy",1,9
"988",1211,"surprise",1,9
"989",1211,"trust",2,9
"990",1212,"trust",1,9
"991",1213,"anger",1,9
"992",1213,"fear",2,9
"993",1214,"trust",1,9
"994",1215,"anger",1,9
"995",1215,"fear",1,9
"996",1216,"disgust",1,9
"997",1216,"fear",2,9
"998",1216,"sadness",1,9
"999",1217,"anger",1,9
"1000",1217,"fear",2,9
"1001",1217,"sadness",1,9
"1002",1217,"trust",1,9
"1003",1218,"trust",2,9
"1004",1219,"anger",1,9
"1005",1219,"fear",1,9
"1006",1219,"joy",1,9
"1007",1219,"trust",1,9
"1008",1221,"anger",1,9
"1009",1221,"trust",1,9
"1010",1223,"anger",1,9
"1011",1223,"fear",1,9
"1012",1224,"fear",1,9
"1013",1224,"sadness",1,9
"1014",1224,"trust",1,9
"1015",1225,"anger",1,9
"1016",1225,"fear",1,9
